"Código","year","Quarter","NOME","kz","kz_quintile","kz_dum","SETOR_NUM","CLASSE","SETOR_ECONOMATICA","SETOR_NAICS","SEGMENTO_LIST_BOVESPA","SETOR_ECON_BOVESPA","SEGMENTO_BOVESPA","SUBSETOR_BOVESPA","ID_CVM","PU","AT","K","LL","D_CP","D_LP","V","DEP","CAIXA","PL","DESP_FIN","EBIT","V_MERC","QTD_ACOES","DIV_PAGOS","INV_AT","FC_AT","D_AT","CV","TAM","INV_K","FC_K","D_K","ALAVANC","CAIXA_AT","CAIXA_K","DIVIDENDOS_AT","DIVIDENDOS_K","QTB","COB_JUROS","ROA","LN_PU","DIV_PL","ROE","ROK","INV_AT_L1"
"TRPL4",2009,40,"Tran Paulist",-2.94744217758685,0,0,6,"PN","Energia Elétrica","Geração, transmissão e distribuição de energia elétrica","Nível 1","Utilidade pública","Energia elétrica","Energia elétrica",1837,131.44704469045,11153796861,8253294597.9,1461301529.6,2223463974.1,1543965530.9,2923379578.5,408782663.21,74507019.74,7386367356.2,307581030.26,1969925152.3,14032632687,150657000,1132050318.5,0.0686516401407956,0.179173833337019,0.360959570073443,0.0153029632443775,23.1350458025371,0.058716286285231,0.239890696759605,0.483278395925658,0.337771034552863,0.00713856006518798,0.00955761293936899,0.108462386814392,0.145217172957244,1.5958746975426,6.40457296938895,0.131013819581881,4.87860406853784,0.510051737656628,0.197837645913103,0.187452866271694,0.0334565415360938
"TRPL4",2015,64,"Tran Paulist",-0.736493836340637,0,0,6,"PN","Energia Elétrica","Geração, transmissão e distribuição de energia elétrica","Nível 1","Utilidade pública","Energia elétrica","Energia elétrica",1837,249.816769917806,8698067452.5,27490276.755,597866702.75,500536615.79,1660973804.9,1525547983.1,10104104.912,7271399.8401,6324642246.8,170129422.08,727796602.68,8527514049.2,161259455,432492432.45,-0.071573822358071,0.0648944166227719,0.23071824503242,0.054597517086058,22.8863667060355,-0.146452976189783,18.8769170302736,67.1128487703986,0.254710291622567,0.000776144585738964,0.225770069460017,0.0461639666640207,13.4284798886572,1.22889647939184,4.27789969413855,0.0687355790254491,5.52072772881606,0.341760108531614,0.0945297266501509,18.5631941546268,-0.042599106927363
"TRPL4",2016,68,"Tran Paulist",0.0995863227565319,0,0,6,"PN","Energia Elétrica","Geração, transmissão e distribuição de energia elétrica","Nível 1","Utilidade pública","Energia elétrica","Energia elétrica",1837,308.932376861572,16801411108,28387439.502,5500086754.3,666805420.37,4652146788.5,8685885189.4,10104041.691,5044772.609,11283151352,208094639.89,8244227836.7,11506107225,164720826,122339081.1,0.931625754772796,0.6334959835713,0.611509652910455,4.69361651394916,23.5447287143521,0.0326356389568477,200.441444991593,193.48485489156,0.320378209265385,0.000579987754354564,0.183511161199294,0.0140650876494223,4.4502673505369,1.00140752022065,39.6176847277659,0.327358619995979,5.73312240783948,0.471406617081954,0.487460159197907,200.073895338272,-0.071573822358071
"TRPL4",2017,72,"Tran Paulist",-0.317568894474567,0,0,6,"PN","Energia Elétrica","Geração, transmissão e distribuição de energia elétrica","Nível 1","Utilidade pública","Energia elétrica","Energia elétrica",1837,346.490038553874,18687346233,24782257.543,1479106170,854747959.11,5701265637.6,2925899759.6,10427850.577,7132792.776,11898513297,205685480.25,2217633475.9,11368669540,164720826,689035364.48,0.112248614885806,0.0886552927609609,0.390206129388046,-0.663143168969044,23.651112459729,-0.126999194793387,52.4715876707393,230.947690659036,0.355252325593052,0.000424535339927711,0.251265802803295,0.0410105651275871,24.2725436519717,0.959188261041409,10.7816724506007,0.0791501453206901,5.84785406945444,0.550994349719556,0.124310166579629,52.1042473695379,0.931625754772796
"TRPL4",2018,76,"Tran Paulist",-3.12199395421264,0,0,6,"PN","Energia Elétrica","Geração, transmissão e distribuição de energia elétrica","Nível 1","Utilidade pública","Energia elétrica","Energia elétrica",1837,165.088276545207,19359603476,26664811.792,1964615806.2,654324140.35,6907647969,3325040116.4,9620172.1231,17477933.725,11556575787,516812268.24,2567249531.8,11878194050,164720826,2155254750,0.0359739277379503,0.105645603913347,0.404657355574453,0.136416278613238,23.6864544369735,0.0759637916656122,79.6632822856263,305.136531497549,0.395530672640347,0.000935281741295921,0.705259950376749,0.115332306852325,86.9676520091195,1.00416138085937,4.96747018127636,0.101480167640599,5.10648034019899,0.654343661022538,0.16999982022443,79.2750944013543,0.112248614885806
"TRPL4",2019,80,"Tran Paulist",-0.399098605163209,0,0,6,"PN","Energia Elétrica","Geração, transmissão e distribuição de energia elétrica","Nível 1","Utilidade pública","Energia elétrica","Energia elétrica",1837,158.080664316813,21620250001,86461605.024,1764357471.6,1617407677.2,6227756028,3308392351.6,19982553.47,596554744.98,11805871365,624911492.83,2343465144.1,16167617853,658883304,901596236.35,0.116771323741342,0.0921682113624919,0.405233697835062,-0.00500678614910205,23.7968962125041,2.24253573205194,66.917405567638,294.214103830791,0.399223943022567,0.030814409278555,22.3723591088304,0.0465710073797588,33.812210766119,1.11066160461092,3.75007528424111,0.0816067099833903,5.06310543639972,0.664513737499968,0.149447458561226,66.168007686045,0.0359739277379503
"TRIS3",2009,40,"Trisul",1.82439232534139,1,1,4,"ON","Construção","Construção de edifícios residenciais","Novo Mercado","Consumo cíclico","Incorporações","Construção civil",2113,131.44704469045,1912155651.6,31570800.989,90916282.84,433410676.39,661592615.79,988621923.02,20496577.935,243191703.07,815959343.48,57958336.143,137225065.78,827126925.32,74393000,0,0.14594472673176,0.0667691357596231,0.656229657547815,0.703404531569016,21.3714970560028,-0.0610212201697553,3.31364136451136,32.567588499244,0.573011356552146,0.145743496082441,7.23300776223799,0,0,1.00521639851424,2.3676501934325,0.0475464864818539,4.87860406853784,1.34198266240803,0.111422564820754,2.70403213265159,0.140720952700635
"TRIS3",2010,44,"Trisul",1.85774740804385,1,1,4,"ON","Construção","Construção de edifícios residenciais","Novo Mercado","Consumo cíclico","Incorporações","Construção civil",2113,92.7765544255574,2998924559.5,28947843.107,65252624.236,1034715423.3,1117014814.5,1309578293,13747392.679,413059992.68,838162701.35,93647238.934,148555158.47,960955995.8,81799000,17941597.21,0.568347512395575,0.0413146371472932,1.12529031619342,0.324650265694651,21.8215195811785,-0.0830817654234968,2.50231272062199,68.1557062346854,0.719667988651031,0.216017975489794,13.0836082627083,0.00938291670711395,0.568297181191293,1.03793415667614,1.58632715882523,0.0217586747987016,4.53019396159539,2.56719874832688,0.0778519780597488,2.06686628757805,0.14594472673176
"TRIS3",2011,48,"Trisul",2.23374588104271,1,1,4,"ON","Construção","Construção de edifícios residenciais","Novo Mercado","Consumo cíclico","Incorporações","Construção civil",2113,133.884857654572,2604623982.8,19297810.744,-63244373.755,1068698802.7,803537745.84,1223969983.1,11707922.636,225058722.93,724364151.14,110149600.63,33850181.243,364751388.03,81799000,14550805.895,-0.131480658775138,-0.0171849775132698,0.624302649631224,-0.0653708986760062,21.6805541573185,-0.333359287851967,-1.78032093543224,64.6762020099268,0.721033676364152,0.0750464769835768,7.77462839279993,0.00485200798029611,0.502655960971455,0.858852545066875,0.307310975703898,-0.0242815754491409,4.89698015933123,2.58466207306572,-0.0873101928849825,-2.18476981242539,0.568347512395575
"TRIS3",2012,52,"Trisul",2.20207689846687,1,1,4,"ON","Construção","Construção de edifícios residenciais","Novo Mercado","Consumo cíclico","Incorporações","Construção civil",2113,117.530190149943,2169223078.3,17545844.285,40305623.425,1002436998.8,444979108.8,927585176.45,7713726.1335,219731801.22,719004129.59,56209085.622,83022340.626,349466844.15,81799000,0,-0.167164591655161,0.0184361926618209,0.55571019738673,-0.242150388279403,21.4976349119581,-0.0907857622940319,2.4883314587086,75.0041611870416,0.668114192598847,0.0843621968741092,11.3863590090559,0,0,0.828353233803044,1.47702706256985,0.0185806724205549,4.76669523802776,2.01308455408367,0.0560575687485739,2.08861118806089,-0.131480658775138
"TRIS3",2013,56,"Trisul",1.82853245358698,1,1,4,"ON","Construção","Construção de edifícios residenciais","Novo Mercado","Consumo cíclico","Incorporações","Construção civil",2113,137.888738632202,1728721123.9,16471707.484,42868871.447,628892332.06,263871142.82,725942945.83,7587509.6925,189555142.34,710565537.02,33076014.934,104230553.03,445279203.61,81799000,0,-0.203068996824991,0.0232601163265524,0.411559089431987,-0.217384058886876,21.2706477373475,-0.0612188723182893,2.87568841487071,50.8817621072373,0.556818636882298,0.0873838860724977,10.8034209845377,0,0,0.774007247317816,3.15124277329001,0.0247980260403643,4.92644711817385,1.25641257332027,0.0603306369554388,2.44324928174866,-0.167164591655161
"TRIS3",2014,60,"Trisul",1.64268521754407,1,1,4,"ON","Construção","Construção de edifícios residenciais","Novo Mercado","Consumo cíclico","Incorporações","Construção civil",2113,148.63472366333,1446313123.3,11005481.718,26508912.998,437873881.22,260452136.19,485375848.98,8590572.0828,175957845.44,672252601.42,16622343.783,60311089.208,311776272.33,79759000,0,-0.163362381991889,0.0203037289216525,0.403955275235241,-0.331385680144532,21.0922834817081,-0.331855441903014,2.13089536193466,42.3954843836517,0.509511827935948,0.101784980241948,10.6824289838148,0,0,0.69839806710409,3.62831439388718,0.0183286126433781,5.0014917770144,1.03878514703391,0.0394329645463702,1.60936035464142,-0.203068996824991
"TPIS3",2009,40,"Triunfo Part",1.74893796654563,1,1,18,"ON","Transporte Serviç","Atividades auxiliares ao transporte rodoviário","Novo Mercado","Bens industriais","Exploração de rodovias","Transporte",1933,131.44704469045,2965159842.5,2131446445.8,93861761.45,464407912.04,1003824051.6,683868128.67,237514288.64,31696102.955,1430526660.9,150646494.67,167267535.74,1375167169.6,136703962.55,0,-0.110426995228476,0.0994156147546304,0.440481993879839,0.239862252017213,21.8101967777238,-0.19507392649666,0.125141883521205,0.554467691090062,0.506503698241861,0.00950909868031067,0.0119698150273487,0,0,0.958936207244281,1.11033141598422,0.0316548740828969,4.87860406853784,1.02635763720494,0.0656134303648335,0.035446247896554,0.129839758186097
"TPIS3",2014,60,"Triunfo Part",2.64539080238226,1,1,18,"ON","Transporte Serviç","Atividades auxiliares ao transporte rodoviário","Novo Mercado","Bens industriais","Exploração de rodovias","Transporte",1933,148.63472366333,7207963514.9,96795769.604,-564288694.59,1753822548.1,3573350052,2266933785.1,271239869.4,246880894.97,1725119097.4,417082834.11,-317670147.22,1777667321.2,1.76e+08,0,0.0454787991295223,-0.0425052559176569,0.772679551054236,0.926503545721718,22.6984522954888,0.0874260156505538,-3.29217813620512,59.846686470998,0.755381772139183,0.0358088302011665,2.77351695281501,0,0,0.985693102720786,-0.761647618267164,-0.0782868411339106,5.0014917770144,3.08800279825828,-0.327101297203459,-6.33934942968105,-0.0887377575077644
"TPIS3",2015,64,"Triunfo Part",2.08649434464418,1,1,18,"ON","Transporte Serviç","Atividades auxiliares ao transporte rodoviário","Novo Mercado","Bens industriais","Exploração de rodovias","Transporte",1933,249.816769917806,6481312171.4,90114393.031,80223629.923,3208482956.4,1533933501.2,2907246698.7,290180411.22,185377434.95,1590752350,743163138.77,956942294.07,957595831.13,175639000,78266811.482,-0.100812294901035,0.0513881681528099,0.657941240656487,0.282457704679607,22.5921888223975,-0.0690255018409802,3.8266552625012,48.9940467130087,0.748822051278493,0.0257184202676381,1.91513984245794,0.0108583806397202,0.808576777706261,0.879453440598398,1.28766113945563,0.0123776833766782,5.52072772881606,2.98124120803593,0.0504312502967542,0.82879272773182,0.0454787991295223
"TPIS3",2016,68,"Triunfo Part",2.74067019314364,1,1,18,"ON","Transporte Serviç","Atividades auxiliares ao transporte rodoviário","Novo Mercado","Bens industriais","Exploração de rodovias","Transporte",1933,308.932376861572,5546969463.2,81851547.092,-355284021.09,2461482160.9,1846260767.1,1720623180.8,358815584.94,77813721.801,1087894508,727407368.25,418131807.17,613331488.63,173507000,0,-0.144159497874977,0.000544884084674043,0.664640556430644,-0.408160586588888,22.4365175729025,-0.0916928546159938,0.0391897867944929,47.8030510233599,0.798375164954282,0.012005859267876,0.863499372117299,0,0,0.887164504740409,0.574824816768001,-0.0640501130296541,5.73312240783948,3.95970647551058,-0.326579478503995,-3.94258907084665,-0.100812294901035
"TPIS3",2017,72,"Triunfo Part",2.36577790543884,1,1,18,"ON","Transporte Serviç","Atividades auxiliares ao transporte rodoviário","Novo Mercado","Bens industriais","Exploração de rodovias","Transporte",1933,346.490038553874,4970788584.6,146660401.44,-7188035.3625,2348478249.8,1180792953.7,1616919092.1,365382048.9,411734911.66,1305609786.6,779049367.9,483913141.97,631480735,173507000,0,-0.103873093663581,0.0645747224522958,0.636252142167733,-0.0602712376871402,22.326844333402,0.791785331499669,4.37614225098146,43.1179535254618,0.72996030527465,0.074227001679305,5.03026425630313,0,0,0.837040615927707,0.621158506648215,-0.00144605533712885,5.84785406945444,2.70315927448027,-0.00550550052264751,-0.0878179535741792,-0.144159497874977
"TPIS3",2018,76,"Triunfo Part",1.96910462715022,1,1,18,"ON","Transporte Serviç","Atividades auxiliares ao transporte rodoviário","Novo Mercado","Bens industriais","Exploração de rodovias","Transporte",1933,165.088276545207,4093849943.1,179210421.52,-380586705.23,1845303328.5,1237807312.8,1248479919.6,293067570.43,126779752.59,923092788.94,399455356.26,-91290359.21,282602652.39,173507000,83744778.145,-0.176418414618728,-0.0176066902284163,0.62024577968409,-0.227864940367229,22.1327516706315,0.221941435864107,-0.596746865143451,21.0221069288517,0.76958414493577,0.0255049577008317,0.864444330884139,0.0168473828085245,0.571011515874383,0.822138901149212,-0.228537076244837,-0.0929654751687862,5.10648034019899,3.33997912045264,-0.412295177462098,-2.59502020649862,-0.103873093663581
"TPIS3",2019,80,"Triunfo Part",2.69496598771659,1,1,18,"ON","Transporte Serviç","Atividades auxiliares ao transporte rodoviário","Novo Mercado","Bens industriais","Exploração de rodovias","Transporte",1933,158.080664316813,3750576040.3,179069224.09,-192813673.4,912007423.98,2086614809.1,992672356.8,408626852.45,106678387.69,716228849.34,327550517.06,-44247297.179,293514041.44,173507000,0,-0.0838511199900163,0.0527164361296983,0.7324699915135,-0.204895216001518,22.0451752758785,-0.000787886266894637,1.20424458142305,16.7324099103542,0.807198503129923,0.0260582066203481,0.595268884394062,0,0,0.877768171914379,-0.135085413926838,-0.0514090825857719,5.06310543639972,4.18668172308782,-0.269206795534244,-1.07590658938594,-0.176418414618728
"TUPY3",2007,32,"Tupy",2.11274592926767,1,1,19,"ON","Veiculos e peças","Indústria de autopeças","Novo Mercado","Bens industriais","Material rodoviário","Material de transporte",634,113.58053334554,3330549957.1,1551243144.8,217225588.89,567132344.44,1528235379.7,3111175859,120439343.31,267844231.88,1235182233,294300919.68,285911595.61,1771600950.9,55373464802,0,-0.0816072420235929,0.0931104569363958,0.577793628059939,-0.0513878143370047,21.9264032795849,-0.0525123140791203,0.206243209711691,1.2798349006433,0.629135653602184,0.0738575328377696,0.163597249278388,0,0,1.16106010264055,0.971494060979755,0.0652221379916319,4.73251213020812,1.69640371125707,0.175865214934645,0.132679761538429,-0.0480361951561111
"TUPY3",2010,44,"Tupy",1.00180311439355,0,0,19,"ON","Veiculos e peças","Indústria de autopeças","Novo Mercado","Bens industriais","Material rodoviário","Material de transporte",634,92.7765544255574,4007031696,1601777874.7,257336193.81,709945352.29,1679461474.6,3118620191.5,127364177.53,2202915.53,1617624869.1,106168197.55,325821538.26,2428032413.4,57139000,108301126.35,0.0421848249626754,0.100056330866631,0.621458407262615,0.443902776221193,22.1113165787264,0.0161081605951832,0.244039571826264,1.51575060071266,0.596303450576939,0.000572954074292056,0.00139744747538987,0.0281679305209907,0.068702196493066,1.20224635235578,3.06891843112015,0.0642211525471297,4.53019396159539,1.47710811853393,0.159082738356498,0.163244486440305,0.0244560734579974
"TUPY3",2018,76,"Tupy",0.303318788768119,0,0,19,"ON","Veiculos e peças","Indústria de autopeças","Novo Mercado","Bens industriais","Material rodoviário","Material de transporte",634,165.088276545207,5124554182,1625940643.1,283699022.08,1226548975.9,1601063299.8,5041053719.1,291692514.35,745195822.66,2296941906.3,119360505.45,386188205.49,3033253321.4,144178000,182664244.98,0.0264335862218768,0.115249283595058,0.566362673808052,0.255724558545759,22.3573093693091,-0.00541088130063467,0.351967437159261,1.72965256342325,0.551777223008392,0.149260597805202,0.455836847220181,0.0365871272681439,0.111735856535428,1.14368301884412,3.23547729656502,0.0553607225144566,5.10648034019899,1.23103343099122,0.123511622693581,0.173538905951972,-0.0613460320994159
"TUPY3",2019,80,"Tupy",0.445574571143107,0,0,19,"ON","Veiculos e peças","Indústria de autopeças","Novo Mercado","Bens industriais","Material rodoviário","Material de transporte",634,158.080664316813,5129186047.5,1635936808.5,279205209.86,1127598385.6,1611846235.2,5168642656.9,326370362.24,840852797.25,2389741426.7,120296713.59,356940275.73,3651276272.8,144178000,162592100.78,0.000903857259675277,0.118171366833643,0.534572281511297,0.0253099738486378,22.3582128183358,0.00614792762726044,0.37244629726791,1.68483679427375,0.534089540802526,0.164083111893615,0.517148520038739,0.0317280479443665,0.0999987923728899,1.24595224942462,2.96716564466206,0.0544346037118475,5.06310543639972,1.14633516002729,0.116834903868891,0.171719189777845,0.0264335862218768
"UGPA3",2007,32,"Ultrapar",0.570530813994187,0,0,12,"ON","Petróleo e Gas","Comércio atacadista de petróleo e produtos de petróleo","Novo Mercado","Petróleo gás e biocombustíveis","Exploração refino e distribuição","Petróleo gás e biocombustíveis",1846,113.58053334554,17984511602,4423521156.9,354626847.01,5866518040.5,3080264231.5,38839480247,586040005.33,3164110680.7,8969899217.3,525725775.87,966138969.23,9916859524.9,80738000,127998118.45,1.2938286268445,0.119977044802331,1.14111440709773,2.97810721079184,23.6127767578732,0.953694511997311,0.41545538087182,3.95144022258745,0.499354876478833,0.403565457795749,1.39746266672494,0.01632547798797,0.056531711433476,1.04888262825009,1.83772417784002,0.0197184585746862,4.73251213020812,0.997422831099884,0.0395352097519714,0.1566246662412,0.0278970716588448
"UGPA3",2008,36,"Ultrapar",-0.00472399228161985,0,0,12,"ON","Petróleo e Gas","Comércio atacadista de petróleo e produtos de petróleo","Novo Mercado","Petróleo gás e biocombustíveis","Exploração refino e distribuição","Petróleo gás e biocombustíveis",1846,174.038621902466,17796442284,5764820454.7,718452367.18,5058321153.8,4107423712.6,52038976454,691219699.8,3914573055.5,8560398365.7,784371880.04,1333986495.8,12516675490,133789000,734391016.15,-0.0104572935958453,0.0783825604039887,0.509646581972274,0.339847395563939,23.6022644025821,0.303219821998089,0.31867646089612,2.072047254053,0.517074963593992,0.217663573086114,0.884945028327463,0.0408346377373034,0.166019555485671,1.21835701823919,1.70070667976008,0.0403705614703636,5.15927723954065,1.07071475822031,0.0839274454864988,0.162416396733929,1.2938286268445
"UGPA3",2009,40,"Ultrapar",0.864926206131553,0,0,12,"ON","Petróleo e Gas","Comércio atacadista de petróleo e produtos de petróleo","Novo Mercado","Petróleo gás e biocombustíveis","Exploração refino e distribuição","Petróleo gás e biocombustíveis",1846,131.44704469045,19572310043,6690902618.8,823724535.74,4390838552.7,6596890847.9,63737894620,775333269.42,4016729237.7,8522782065.7,789074130.09,1651185187.8,18929010949,133888000,428649201.68,0.0997877963842585,0.0898526671590783,0.617411571664443,0.22481068927905,23.6973816513984,0.160643713256494,0.277382065534462,1.90599681064513,0.563169726205221,0.225704057788633,0.696765713566188,0.0240862299801,0.0743560367661627,1.52852372989563,2.09256028658761,0.0420862194564818,4.87860406853784,1.28921862789619,0.0966497241616779,0.142888151020979,-0.0104572935958453
"UGPA3",2010,44,"Ultrapar",0.824413258965288,0,0,12,"ON","Petróleo e Gas","Comércio atacadista de petróleo e produtos de petróleo","Novo Mercado","Petróleo gás e biocombustíveis","Exploração refino e distribuição","Petróleo gás e biocombustíveis",1846,92.7765544255574,21645633039,6671574674.1,1275263134.5,4195752570,8825544487.1,70789427463,884547237.43,4403194893.3,8587254681,884917167.27,2075468034.9,23459300893,133951000,565409431.54,0.105931440460781,0.110350304444643,0.665291783570384,0.110633287858669,23.7980695638437,-0.00288869018145511,0.322798058046966,1.94611964916556,0.602599249358344,0.224970628588361,0.658086829858795,0.0288882319101734,0.0845042087372966,1.6853560200513,2.34538114036469,0.058915492663222,4.53019396159539,1.5163515629635,0.148506499675807,0.190596576748372,0.0997877963842585
"UGPA3",2011,48,"Ultrapar",0.687333266926909,0,0,12,"ON","Petróleo e Gas","Comércio atacadista de petróleo e produtos de petróleo","Novo Mercado","Petróleo gás e biocombustíveis","Exploração refino e distribuição","Petróleo gás e biocombustíveis",1846,133.884857654572,21501927706,6694827357.3,1327978517.8,6411391739.9,6364376990.8,76135611736,907588524.82,2802131615.3,8685214885.1,968295112.86,2272102082.2,26847580409,536062440,785486923.52,-0.00663899885677074,0.103280280072755,0.5902238436585,0.0755223550267351,23.7914084288049,0.00348533657133001,0.335088363965825,1.91495551721805,0.595302105412085,0.129454823993887,0.420010530074447,0.0362884708478957,0.117736360887838,1.84278124647602,2.34649752128668,0.0617609051596539,4.89698015933123,1.47097900278985,0.152901054881005,0.199050236663827,0.105931440460781
"UGPA3",2012,52,"Ultrapar",0.750209828643456,0,0,12,"ON","Petróleo e Gas","Comércio atacadista de petróleo e produtos de petróleo","Novo Mercado","Petróleo gás e biocombustíveis","Exploração refino e distribuição","Petróleo gás e biocombustíveis",1846,117.530190149943,22617752264,6950049506.8,1494566221.6,5542783802,8181955814.3,79708637412,1029381821.7,3030573394.7,8855323600.6,710403428.43,2526572011.2,36682818798,536062440,811005614.05,0.0518941637818192,0.117382407652487,0.638302751453777,0.0469297559253803,23.8420009332893,0.0381222899230863,0.376999720619816,2.05005131332246,0.607825562066086,0.140944264911389,0.452673867892274,0.03771780954429,0.121139137839855,2.22867232012848,3.556531275171,0.0660793435242836,4.76669523802776,1.54988572245627,0.16877601418188,0.223241936174849,-0.00663899885677074
"UGPA3",2013,56,"Ultrapar",0.538126721537995,0,0,12,"ON","Petróleo e Gas","Comércio atacadista de petróleo e produtos de petróleo","Novo Mercado","Petróleo gás e biocombustíveis","Exploração refino e distribuição","Petróleo gás e biocombustíveis",1846,137.888738632202,22860995021,6783849208.1,1710041278,5254437001,8468485728.2,85059732742,1087231794.9,3176912361.7,9100490670,806999211.99,2985648773.5,41890808532,536412440,992978342.59,0.0107545062020669,0.123675997519538,0.606732382998215,0.0671331928852469,23.8526980210937,-0.0239135417002984,0.402482467234675,1.97450719103128,0.601265134586793,0.140461011537234,0.457106436233537,0.0439026093751365,0.142873563939143,2.43269075602849,3.69969230346286,0.0748016994198706,4.92644711817385,1.50793217935358,0.187906492079289,0.246047352083878,0.0518941637818192
"UGPA3",2014,60,"Ultrapar",0.372509183001674,0,0,12,"ON","Petróleo e Gas","Comércio atacadista de petróleo e produtos de petróleo","Novo Mercado","Petróleo gás e biocombustíveis","Exploração refino e distribuição","Petróleo gás e biocombustíveis",1846,148.63472366333,25553157088,6679331794,1628605351.5,7466520189.7,7951368720,88852275247,1164596402.6,3708767323.1,10097757719,1064365191.2,2977786900.3,37028938934,548666940,1027118391,0.117762243704922,0.122181985146936,0.674418978506281,0.0445868142626711,23.9640267110506,-0.0154068009022378,0.411742901178417,2.27273461374861,0.604252329327918,0.162231229204728,0.546705448386395,0.044928857648431,0.151406430109562,2.05245980616342,2.79771165472139,0.0637340171271756,5.0014917770144,1.52686263017478,0.161283860914548,0.240070983528853,0.0107545062020669
"UGPA3",2015,64,"Ultrapar",0.766929686033409,0,0,12,"ON","Petróleo e Gas","Comércio atacadista de petróleo e produtos de petróleo","Novo Mercado","Petróleo gás e biocombustíveis","Exploração refino e distribuição","Petróleo gás e biocombustíveis",1846,249.816769917806,24849637383,6446353746.3,1781956386.6,4543458631.5,10854983913,89669070459,1188369557.5,3203555945.9,9416718803.1,1339036280.9,3497200791,39012646911,544509740,985703139.79,-0.0275316158616807,0.116241055219548,0.602604308010584,0.00919273265349025,23.9361089971492,-0.0348804423683942,0.444704056589646,2.30538667929812,0.620525586306102,0.125368303214651,0.47962222041099,0.0385746127727167,0.147575112330166,2.18961301595183,2.61172967520301,0.0717095529055511,5.52072772881606,1.63522378298381,0.189233258830388,0.266786625003525,0.117762243704922
"UGPA3",2016,68,"Ultrapar",0.73257065138506,0,0,12,"ON","Petróleo e Gas","Comércio atacadista de petróleo e produtos de petróleo","Novo Mercado","Petróleo gás e biocombustíveis","Exploração refino e distribuição","Petróleo gás e biocombustíveis",1846,308.932376861572,26940769553,6454255759.3,1741344216.3,6118566509.2,11278441113,86257309595,1230569910.6,4766170469.7,9509265899.7,1511891811.2,3471555141.3,41467816190,543273740,973794999.17,0.084151415884667,0.119595875026053,0.700091005517109,-0.0380483576615192,24.0169065729624,0.00122581125873452,0.461022501069815,2.69873610832873,0.646578115250331,0.191800403210737,0.739359125681806,0.0391874933288237,0.151061365462441,2.18497187678312,2.29616637618045,0.0646360235877557,5.73312240783948,1.82947956295436,0.18312078289397,0.270128554037152,-0.0275316158616807
"UGPA3",2017,72,"Ultrapar",0.816113408842381,0,0,12,"ON","Petróleo e Gas","Comércio atacadista de petróleo e produtos de petróleo","Novo Mercado","Petróleo gás e biocombustíveis","Exploração refino e distribuição","Petróleo gás e biocombustíveis",1846,346.490038553874,30697895829,7157476463.5,1705269318.8,7597467416.5,12570940140,86663076943,1273775975.4,5418110553.8,10161669049,1147526084.8,3127805997,44143192339,543373740,1018467487.8,0.13945875854098,0.110577587189534,0.748620321213287,0.00470415029062674,24.1474599494186,0.108954576704947,0.461562944714031,3.12482311030813,0.664963950432051,0.201111944599098,0.839463255851458,0.0378039493562495,0.157797819885349,2.09498397719968,2.72569490003806,0.0555500392697616,5.84785406945444,1.9847534356066,0.167813900509564,0.264208513327483,0.084151415884667
"UCAS3",2014,60,"Unicasa",0.135603242393313,0,0,10,"ON","Outros","Indústria de móveis e afins","Novo Mercado","Consumo cíclico","Móveis","Utilidades domésticas",2278,148.63472366333,354145645.45,111370490.38,-3158665.0749,93100603.692,8025213.01,319435746.55,11965673.925,36569943.365,253019828.75,5699501.5575,-18906079.62,207184306,66086364,7724825.0108,-0.0123077206531434,0.0245622521613394,0.282034212992498,-0.112679802335192,19.6852188143097,-0.0240668680127759,0.0771753065034614,0.886159652184417,0.285548666207464,0.101991514456901,0.320460287487511,0.0215441023220201,0.0676921924391305,0.870574371485612,-3.31714614502059,-0.00891911312614447,5.0014917770144,0.39967546101661,-0.0124838637766251,-0.027679198402806,-0.115490374385241
"UCAS3",2015,64,"Unicasa",-0.415054766315983,0,0,10,"ON","Outros","Indústria de móveis e afins","Novo Mercado","Consumo cíclico","Móveis","Utilidades domésticas",2278,249.816769917806,317424159.67,98702585.898,15532468.607,74290357.291,7873497.822,263894330.43,12661836.103,39354451.555,235260304.56,4691149.2367,9497266.0015,134723626.37,66086364,10748871.255,-0.103690349582978,0.0796121738957838,0.232005831975139,-0.173873515158725,19.5757494805826,-0.113745611057082,0.25315776750017,0.737752476734672,0.258845625353919,0.111125047168076,0.353365163614897,0.0303515556187111,0.0965145364658491,0.683273389487682,2.02450732694679,0.0489328494187331,5.52072772881606,0.349246572925545,0.0660224793810834,0.139466644656073,-0.0123077206531434
"UCAS3",2016,68,"Unicasa",0.0554784665387657,0,0,10,"ON","Outros","Indústria de móveis e afins","Novo Mercado","Consumo cíclico","Móveis","Utilidades domésticas",2278,308.932376861572,260624282.53,92570016.216,-27057109.325,51248377.445,15090828.407,206358408.47,12203800.051,31035833.61,194285076.68,4432575.4024,-34309806.285,187182160.44,66086346,7553777.5538,-0.178939993726534,-0.0467932538261794,0.20899230203828,-0.21802636633477,19.3785903976311,-0.0621318036017561,-0.150485513007223,0.672112136155738,0.254539620051922,0.0977740120420116,0.314437897727144,0.0237971097148152,0.0765306955747454,0.972746529336988,-7.74037735859453,-0.103816532605267,5.73312240783948,0.34145291540464,-0.139264990329467,-0.274127664223114,-0.103690349582978
