"Código","Quarter","NOME","CLASSE","SETOR_ECONOMATICA","SETOR_NAICS","SEGMENTO_LIST_BOVESPA","SETOR_ECON_BOVESPA","SEGMENTO_BOVESPA","SUBSETOR_BOVESPA","ID_CVM","PU","AT","K","LL","D_CP","D_LP","V","DEP","CAIXA","PL","DESP_FIN","EBIT","V_MERC","QTD_ACOES","DIV_PAGOS"
"CSNA3",79,"Sid Nacional","ON","Siderur & Metalur","Transformação de aço em produtos de aço","Tradicional","Materiais básicos","Siderurgia","Siderurgia e metalurgia","00403",142.856068929036,51847874753,19349049164,758455373.02,12503485001,29120926201,19265739103,1085146573.6,1931262756.1,9003424416.6,2183873065.1,2632217144.7,18599847873,1380114547,1855199528.6
"CSNA3",80,"Sid Nacional","ON","Siderur & Metalur","Transformação de aço em produtos de aço","Tradicional","Materiais básicos","Siderurgia","Siderurgia e metalurgia","00403",177.479120890299,50919101721,19720240790,1790819365.3,11631338580,27914702293,25461331603,1520819162.8,1090021615.7,10184509818,2512684730.1,3545386256.5,19492490188,1380114547,1922189914.9
"SQIA3",53,"Sinqia","ON","Software e Dados","Editoras de software","Novo Mercado","Tecnologia da informação","Programas e serviços","Programas e serviços","02279",146.67965443929,97621293.603,871345.12336,871217.51196,11466163.939,11469992.281,13988703.387,260553.47108,1918392.2894,74685137.382,660634.0539,931363.08381,195220987.02,11655683,788394.81473
"SQIA3",54,"Sinqia","ON","Software e Dados","Editoras de software","Novo Mercado","Tecnologia da informação","Programas e serviços","Programas e serviços","02279",135.706354777018,108174882.62,1617733.6306,3827198.2317,15517837.179,16396285.092,30556486.166,529881.74348,2781716.1319,76260760.354,897262.36791,2665656.3929,199617551.33,11655683,1168575.7623
"SQIA3",55,"Sinqia","ON","Software e Dados","Editoras de software","Novo Mercado","Tecnologia da informação","Programas e serviços","Programas e serviços","02279",158.755968729655,110520045.59,1502380.2256,6069226.5345,15314995.221,16806141.918,50835331.128,842583.07134,2878509.6531,78398908.458,1244863.6353,4699131.9066,194748058.81,11787203,1402274.0535
"SQIA3",56,"Sinqia","ON","Software e Dados","Editoras de software","Novo Mercado","Tecnologia da informação","Programas e serviços","Programas e serviços","02279",110.412976582845,110950969.2,1466710.568,8910850.3845,15926396.4,15357790.992,71458631.697,1135891.7955,2381974.1636,79666781.816,1570285.1001,7484609.3265,185090060.04,11787203,1499614.9008
"SQIA3",57,"Sinqia","ON","Software e Dados","Editoras de software","Novo Mercado","Tecnologia da informação","Programas e serviços","Programas e serviços","02279",185.944798787435,116477015.24,1363185.8927,5810026.5054,18904254.805,13792001.023,22762817.605,397520.63748,1983181.2066,83780759.416,444938.42421,2726155.9458,128601223.57,11650903,0
"SQIA3",58,"Sinqia","ON","Software e Dados","Editoras de software","Novo Mercado","Tecnologia da informação","Programas e serviços","Programas e serviços","02279",108.214881896973,111756401.89,1263939.882,10511763.59,18194677.637,12729570.686,46261914.779,777739.92245,3740542.9144,80832153.57,882641.0856,5761152.6143,124066326.62,11384703,2399886.3797
"SQIA3",59,"Sinqia","ON","Software e Dados","Editoras de software","Novo Mercado","Tecnologia da informação","Programas e serviços","Programas e serviços","02279",160.586461385091,115604504.61,1178153.3068,12641172.152,21776649.054,11942152.491,69658829.969,1716394.7625,1864238.3387,81885703.066,1337619.9021,8432613.1464,127266369.28,11354903,2380095.7088
"SQIA3",60,"Sinqia","ON","Software e Dados","Editoras de software","Novo Mercado","Tecnologia da informação","Programas e serviços","Programas e serviços","02279",139.792752583822,112913900.98,1155406.3662,14537988.184,23441439.948,10899034.18,93147678.033,3586875.3824,1944130.8071,78573426.852,1760335.3272,10756529.589,127349322.6,11354903,2339863.7937
"SQIA3",61,"Sinqia","ON","Software e Dados","Editoras de software","Novo Mercado","Tecnologia da informação","Programas e serviços","Programas e serviços","02279",271.400217692057,119865076.82,1142631.0037,2364384.8695,26412891.137,15749013.536,23314378.56,635715.58379,4093757.8569,77703172.155,509578.62158,1990791.2447,143115542.34,11328003,0
"SQIA3",62,"Sinqia","ON","Software e Dados","Editoras de software","Novo Mercado","Tecnologia da informação","Programas e serviços","Programas e serviços","02279",153.037785847982,111079281.19,1019258.5217,5796469.3787,17128759.183,14546935.102,46346552.14,2223292.9316,4405650.1636,79403586.913,1103056.0599,3967355.3717,153901122.94,11324203,3803881.9111
"SQIA3",63,"Sinqia","ON","Software e Dados","Editoras de software","Novo Mercado","Tecnologia da informação","Programas e serviços","Programas e serviços","02279",310.614451090495,121667029.5,946303.6015,8467596.9384,20260849.44,21935108.979,68426517.661,3311369.8269,6011689.6131,79471071.087,1725241.2046,6101826.3579,137445602.59,11324203,3751884.2709
"SQIA3",64,"Sinqia","ON","Software e Dados","Editoras de software","Novo Mercado","Tecnologia da informação","Programas e serviços","Programas e serviços","02279",264.21462504069,116395089.31,903692.17964,11614956.015,17542902.214,20529273.833,89252527.697,4013783.0809,5698101.2202,78322913.265,2411031.4397,6267164.4089,122004258.13,11324203,6755705.2891
"SQIA3",65,"Sinqia","ON","Software e Dados","Editoras de software","Novo Mercado","Tecnologia da informação","Programas e serviços","Programas e serviços","02279",317.297541300456,116549612.5,967858.87983,2406942.6081,20163341.675,19238216.422,22962971.657,742641.1214,2311080.6904,77148054.41,906645.84805,2035044.5659,108356829.24,11222303,130510.8036
"SQIA3",66,"Sinqia","ON","Software e Dados","Editoras de software","Novo Mercado","Tecnologia da informação","Programas e serviços","Programas e serviços","02279",329.769571940104,114335485.38,942135.20572,5104556.6507,30760146.915,5342928.2088,45872903.697,1524442.869,1711734.8075,78232410.257,1609575.5683,4252094.555,132387078.85,11192903,1427959.1431
"SQIA3",67,"Sinqia","ON","Software e Dados","Editoras de software","Novo Mercado","Tecnologia da informação","Programas e serviços","Programas e serviços","02279",276.11435953776,119151840.74,884104.07454,7985021.2984,35496722.423,4753042.3626,67799661.005,2200711.413,3023029.307,78902075.958,2399550.5759,6088747.2478,164592880.72,11192903,2825313.5292
"SQIA3",68,"Sinqia","ON","Software e Dados","Editoras de software","Novo Mercado","Tecnologia da informação","Programas e serviços","Programas e serviços","02279",312.548034667969,173203859.57,1769684.8211,9235368.4234,41039515.103,53828749.642,94291751.165,6308195.9878,8303133.6973,78335594.829,3227137.9156,8155938.7405,172866768.13,11192903,2803394.8583
"SQIA3",69,"Sinqia","ON","Software e Dados","Editoras de software","Novo Mercado","Tecnologia da informação","Programas e serviços","Programas e serviços","02279",459.82953898112,166498779.45,1588237.6987,681462.21147,37363347.086,50905337.645,35364244.002,1937252.3808,4807787.6929,78230094.714,981879.91248,1190626.0356,200178043.08,11187803,0
"SQIA3",70,"Sinqia","ON","Software e Dados","Editoras de software","Novo Mercado","Tecnologia da informação","Programas e serviços","Programas e serviços","02279",396.332616170247,164131843.02,1682844.0113,2230567.3078,33810066.42,50599934.47,71486155.625,3770143.656,4656199.049,79721842.132,1969379.3374,3545323.6309,212456354.18,11208215,1165978.3654
"SQIA3",71,"Sinqia","ON","Software e Dados","Editoras de software","Novo Mercado","Tecnologia da informação","Programas e serviços","Programas e serviços","02279",301.128428141276,165346401.73,2733478.259,5013385.376,36596836.779,46747408.35,107730815.29,5592948.5019,6631560.6821,82002156.605,2633780.2544,8151133.5659,320986753.64,11208215,1159126.2517
"SQIA3",72,"Sinqia","ON","Software e Dados","Editoras de software","Novo Mercado","Tecnologia da informação","Programas e serviços","Programas e serviços","02279",228.669570922852,170603188.31,2813039.1556,8084915.0008,37014699.278,51691896.258,146131805.71,7377593.257,13004754.756,81896592.774,3701253.2902,12385171.237,324032711.21,11208215,1146012.8712
"SQIA3",73,"Sinqia","ON","Software e Dados","Editoras de software","Novo Mercado","Tecnologia da informação","Programas e serviços","Programas e serviços","02279",111.55797068278,164273209.67,2866587.4619,-1935080.9921,33743983.215,51184451.924,35100368.502,1847953.9436,875573.05592,79344774.533,2527760.0509,-484039.15868,327924104.18,11208215,0
"SQIA3",74,"Sinqia","ON","Software e Dados","Editoras de software","Novo Mercado","Tecnologia da informação","Programas e serviços","Programas e serviços","02279",161.417689005534,162880265.71,2753274.6521,222753.43236,26081154.248,48457845.017,70475596.606,3675959.4856,195305.14211,88341266.443,3353969.927,2928521.4282,270419078.67,11517563,2201141.7368
"SQIA3",75,"Sinqia","ON","Software e Dados","Editoras de software","Novo Mercado","Tecnologia da informação","Programas e serviços","Programas e serviços","02279",147.530364990234,164664028.72,3982961.8659,1716866.1938,29892128.804,45680380.011,107360737.09,5555183.6551,278807.33061,89091519.906,4256528.4572,6084498.3241,258946738.15,11517563,2186436.4348
"SQIA3",76,"Sinqia","ON","Software e Dados","Editoras de software","Novo Mercado","Tecnologia da informação","Programas e serviços","Programas e serviços","02279",239.847081502279,174810659.71,7137344.9787,2846167.7022,35117700.169,50580555.514,148373457.81,7516346.7673,2419138.1386,89112404.027,5226674.8045,8435138.9823,304359860.37,11517563,0
"SQIA3",77,"Sinqia","ON","Software e Dados","Editoras de software","Novo Mercado","Tecnologia da informação","Programas e serviços","Programas e serviços","02279",146.677968343099,234789093.75,32888884.73,-2407908.6521,40487014.253,109017267.07,39641520.484,2918084.9407,5849541.4373,85279669.521,1692016.1182,-2796712.3559,402789468.76,11517563,0
"SQIA3",78,"Sinqia","ON","Software e Dados","Editoras de software","Novo Mercado","Tecnologia da informação","Programas e serviços","Programas e serviços","02279",165.309499104818,286138554.89,38586549.862,-6045202.3142,41666855.687,153923372.32,82426777.829,6455773.5814,1540152.9126,90541177.624,5276147.1795,-2926086.2697,464687047.91,11787203,661816.37094
"SQIA3",79,"Sinqia","ON","Software e Dados","Editoras de software","Novo Mercado","Tecnologia da informação","Programas e serviços","Programas e serviços","02279",142.856068929036,629796067.28,38894938.376,-4861103.2929,48346178.181,142466387.47,129442664.59,10184683.722,375166750.16,438862279.64,7676712.9957,-695753.04884,1113924657.6,17637203,660099.5251
"SQIA3",80,"Sinqia","ON","Software e Dados","Editoras de software","Novo Mercado","Tecnologia da informação","Programas e serviços","Programas e serviços","02279",177.479120890299,620599273.21,34777030.267,-4583485.0643,51583475.829,136990048.47,175324559.83,15389058.61,365342497.53,431883609.82,11869614.739,-2259210.6989,1730138881.8,70548812,648634.70664
"SLCE3",30,"SLC Agricola","ON","Agro e Pesca","Agricultura","Novo Mercado","Consumo não cíclico","Agricultura","Agropecuária","02074",95.760139465332,1531055983.7,406549052.76,-5304964.9676,286781338.6,196830360.59,229318532.66,26395143.483,612858122.85,990252811.92,22967565.516,-9789944.7521,2526641692,89500000,1755686.0366
"SLCE3",31,"SLC Agricola","ON","Agro e Pesca","Agricultura","Novo Mercado","Consumo não cíclico","Agricultura","Agropecuária","02074",121.631004333496,1586554289.4,501631819.02,15837403.769,309563996.48,225743810.32,354821913.83,41144819.606,407416173.79,1002591304.7,35657393.528,-4963401.6057,2858256878.8,89500000,1740156.7383
"SLCE3",32,"SLC Agricola","ON","Agro e Pesca","Agricultura","Novo Mercado","Consumo não cíclico","Agricultura","Agropecuária","02074",127.651257832845,1652548668.3,603153992.47,61602945.056,394424958.15,194305557.81,523877512.05,57298128.058,324881107.46,1019849749.7,54055867.792,27092272.194,2879138814.2,89500000,16347776.507
"SLCE3",33,"SLC Agricola","ON","Agro e Pesca","Agricultura","Novo Mercado","Consumo não cíclico","Agricultura","Agropecuária","02074",183.701192220052,1706162445.2,634289239.88,56170778.986,406350876.73,195725819.53,145608456,17292180.456,346210424.59,1060774636.8,16875431.994,74864924.317,4469003101.1,89500000,0
"SLCE3",34,"SLC Agricola","ON","Agro e Pesca","Agricultura","Novo Mercado","Consumo não cíclico","Agricultura","Agropecuária","02074",94.2442448933919,2076271713.7,893056438.32,58022362.236,603352811.43,388450366.43,288507289.52,35412338.438,275763286.93,1041981630,74270730.42,94403432.975,5952944635.1,98897500,14115276.088
"SLCE3",35,"SLC Agricola","ON","Agro e Pesca","Agricultura","Novo Mercado","Consumo não cíclico","Agricultura","Agropecuária","02074",143.135813395182,2678528599.4,1002966360.9,91794599.589,568750956.87,517603625.33,469177153.92,55744133.515,471819849.8,1546258106.9,130560342.62,112357378.98,3016637389.6,98897500,13965344.97
"SLCE3",36,"SLC Agricola","ON","Agro e Pesca","Agricultura","Novo Mercado","Consumo não cíclico","Agricultura","Agropecuária","02074",275.073237101237,2838421544.4,1241366340.2,82125094.62,795391602,724312002.17,761513228.59,80094564.496,414587123.9,1318717940.2,276277279.15,227756261.49,2548867580.5,98897500,19504502.869
"SLCE3",37,"SLC Agricola","ON","Agro e Pesca","Agricultura","Novo Mercado","Consumo não cíclico","Agricultura","Agropecuária","02074",190.301231384277,2928764016.5,1241399328.9,51327940.917,809517967.35,728181747.5,299511791.85,26373171.088,529536469.75,1391064301.7,86524295.217,106696506.95,2218240910.1,97587500,0
"SLCE3",38,"SLC Agricola","ON","Agro e Pesca","Agricultura","Novo Mercado","Consumo não cíclico","Agricultura","Agropecuária","02074",143.819834391276,2958522552.6,1259956801.5,40034098.245,828943651.11,682677848.19,558896113.8,53310593.413,571102879.2,1446901053.3,202230977.43,84422499.218,3240562819.6,97593500,19016421.022
"SLCE3",39,"SLC Agricola","ON","Agro e Pesca","Agricultura","Novo Mercado","Consumo não cíclico","Agricultura","Agropecuária","02074",121.829462687174,2800282695.3,1338504975,329963.94243,664707903.05,696149007.79,796427725.28,81709773.679,308200590.94,1439425784.5,261322524.46,13904858.892,2652776220.9,97593500,18897124.162
"SLCE3",40,"SLC Agricola","ON","Agro e Pesca","Agricultura","Novo Mercado","Consumo não cíclico","Agricultura","Agropecuária","02074",69.8376502990723,2797701706.6,1385064989.8,19824182.878,700203269.49,661169059.84,1053551284,111827592.63,251046900.97,1436329377.3,284809603.95,29075350.567,2807424168.5,97593500,18698230
"SLCE3",41,"SLC Agricola","ON","Agro e Pesca","Agricultura","Novo Mercado","Consumo não cíclico","Agricultura","Agropecuária","02074",155.513127644857,5230908764.6,3742572215.1,-591362.46235,777677949.72,1329426043.6,306375900.27,32581996.719,317366250.59,3123804771.3,36266772.764,-27349649.319,2454355852.6,97621500,0
"SLCE3",42,"SLC Agricola","ON","Agro e Pesca","Agricultura","Novo Mercado","Consumo não cíclico","Agricultura","Agropecuária","02074",72.8249766031901,5149593995.5,3706854911.1,50686247.397,654685806.42,1343479158.6,656719624.84,65222570.788,265550261.04,3151429030.5,79806829.293,70978208.433,2239473925.2,97621500,12122447.996
"SLCE3",43,"SLC Agricola","ON","Agro e Pesca","Agricultura","Novo Mercado","Consumo não cíclico","Agricultura","Agropecuária","02074",79.8063354492188,5305994521.5,3781797638.7,80695702.074,801615010.23,1306435003.1,1027919677.8,98420070.479,144627779.98,3197944508.2,155615014.6,162140920.93,3103664478.9,97641500,12062109.819
"SLCE3",44,"SLC Agricola","ON","Agro e Pesca","Agricultura","Novo Mercado","Consumo não cíclico","Agricultura","Agropecuária","02074",62.9617780049642,5193303375.3,3731045706,49842213.63,821559183.7,1247348428.8,1480907465.5,133014772.51,1208104.2052,3124395762.8,222269511.2,210031832.19,3579509446.2,97641500,11799428.795
"SLCE3",45,"SLC Agricola","ON","Agro e Pesca","Agricultura","Novo Mercado","Consumo não cíclico","Agricultura","Agropecuária","02074",104.128897984823,5261428234.7,3647797390.1,36393419.752,943743366.46,1216188934.5,319277309.65,34337312.723,325027577.33,3101495933.7,73211399.579,84801401.624,3657412690,98012600,0
"SLCE3",46,"SLC Agricola","ON","Agro e Pesca","Agricultura","Novo Mercado","Consumo não cíclico","Agricultura","Agropecuária","02074",119.138819376628,5248382678.5,3623504247.9,103283513.05,778425281.72,1320355703.6,651948700.2,67567438.946,192507120.73,3149601693.1,99184578.978,168369131.64,2908009885,98034500,25013925.684
"SLCE3",47,"SLC Agricola","ON","Agro e Pesca","Agricultura","Novo Mercado","Consumo não cíclico","Agricultura","Agropecuária","02074",173.214795430501,5440692683.3,3705114723.9,201582214.51,957165100.6,1425847836.9,1082706139.7,101058583.99,140149872.33,3057679745.8,137397322.42,326202562.2,2421993615.9,97492800,24750725.564
"SLCE3",48,"SLC Agricola","ON","Agro e Pesca","Agricultura","Novo Mercado","Consumo não cíclico","Agricultura","Agropecuária","02074",139.056917826335,5608245144.7,3988699768.8,127745123.54,1279206719.8,1324631832.4,1573427144.2,107949769.11,204122773.07,3004406592.5,186758811.37,401915163.28,2364331348.4,97492800,24395286.616
"SLCE3",49,"SLC Agricola","ON","Agro e Pesca","Agricultura","Novo Mercado","Consumo não cíclico","Agricultura","Agropecuária","02074",134.191538492839,5651890543,3949700322.7,51254541.573,1152307509.5,1453840636.1,502056473.66,32667814.721,336534908.72,3045742397.4,72198420.895,116290310.3,2936901374.1,97489915,0
"SLCE3",50,"SLC Agricola","ON","Agro e Pesca","Agricultura","Novo Mercado","Consumo não cíclico","Agricultura","Agropecuária","02074",132.94278717041,5630075170.5,3940738386.8,-18522131.912,1172974059.2,1622061978.4,843456570.67,67728951.438,206862839.22,2835039132.9,190236806.01,88223637.645,2991645540.9,97871915,94583213.854
"SLCE3",51,"SLC Agricola","ON","Agro e Pesca","Agricultura","Novo Mercado","Consumo não cíclico","Agricultura","Agropecuária","02074",108.598284403483,5606771748.4,3909033653,-19273614.303,1210221045.5,1482028310.7,1236131791.1,108510011.27,242574938.36,2845544172.7,290542611.47,159934963.4,3222051131.5,98252315,93262099.091
"SLCE3",52,"SLC Agricola","ON","Agro e Pesca","Agricultura","Novo Mercado","Consumo não cíclico","Agricultura","Agropecuária","02074",94.3881505330404,5492786498.1,3835532795.7,56330305.542,1183122681.1,1362504510.2,1653828500.5,159377585.65,232455457.95,2878983449.8,327304132.24,214531170.99,2883124814.2,98252315,91439733.612
"SLCE3",53,"SLC Agricola","ON","Agro e Pesca","Agricultura","Novo Mercado","Consumo não cíclico","Agricultura","Agropecuária","02074",146.67965443929,5486939160.7,3743578954.2,66980032.258,1182193436.5,1315428436.2,372491868.76,40141035.158,436085848.59,2922083483.1,42957186.68,65473347.69,2660533795.7,98427415,0
"SLCE3",54,"SLC Agricola","ON","Agro e Pesca","Agricultura","Novo Mercado","Consumo não cíclico","Agricultura","Agropecuária","02074",135.706354777018,5518535824.6,3749065500.3,118219503.2,1320237931.9,1231541416.8,822865871.03,78522549.435,327060248.34,2877052453,98990865.753,168031663.28,2667556354.6,98378315,21844144.889
"SLCE3",55,"SLC Agricola","ON","Agro e Pesca","Agricultura","Novo Mercado","Consumo não cíclico","Agricultura","Agropecuária","02074",158.755968729655,5597573549.7,3752099943.3,138797540.99,1351524480,1235718143.7,1200445117.8,116458670.06,299243162.79,2878039630.9,165157237.77,211045642.74,3085338863.4,98553215,21709326.107
"SLCE3",56,"SLC Agricola","ON","Agro e Pesca","Agricultura","Novo Mercado","Consumo não cíclico","Agricultura","Agropecuária","02074",110.412976582845,5947566340.2,3748172560.7,133399754.2,1669009265,1295738962.1,1649152768.9,148493817.82,548513023.62,2803686724,245092195.91,210036951.99,2806213920.2,98553215,21274617.868
"SLCE3",57,"SLC Agricola","ON","Agro e Pesca","Agricultura","Novo Mercado","Consumo não cíclico","Agricultura","Agropecuária","02074",185.944798787435,5790779892.1,3651038434.6,59625021.957,1549041595.6,1210275791.1,479188625.84,34242005.186,363170712.47,2854213067.3,75602620.802,118094345.5,2367125344.3,98510214,0
"SLCE3",58,"SLC Agricola","ON","Agro e Pesca","Agricultura","Novo Mercado","Consumo não cíclico","Agricultura","Agropecuária","02074",108.214881896973,5580163094.2,3622288786.1,66201108.54,1392904635.5,1168843898.6,1004169885.6,79412808.046,336000964.32,2842041062.4,135380903.71,150352369.3,2547310262.9,98510214,51393780.154
"SLCE3",59,"SLC Agricola","ON","Agro e Pesca","Agricultura","Novo Mercado","Consumo não cíclico","Agricultura","Agropecuária","02074",160.586461385091,5727204996.1,3647897438.5,68349116.788,1664929779,1130368301.1,1415106251.7,112053857.05,362065519.51,2750030883.6,208790039.92,174250552.62,2129772139.2,97268814,50969961.177
"SLCE3",60,"SLC Agricola","ON","Agro e Pesca","Agricultura","Novo Mercado","Consumo não cíclico","Agricultura","Agropecuária","02074",139.792752583822,5901029111.5,3604408072.3,89064385.903,1762039274.8,999990337.7,1966524798,131067548.01,487916685.46,2890244130.4,315172598.09,250276984.62,1799035896.9,97268814,50108391.138
"SLCE3",61,"SLC Agricola","ON","Agro e Pesca","Agricultura","Novo Mercado","Consumo não cíclico","Agricultura","Agropecuária","02074",271.400217692057,5882097767.5,3459966398.4,42532897.002,1931535007.9,1005700999.8,460212110.85,21486276.341,597615881.57,2708104648.8,185069774.13,107824292.38,2147451712.5,97074199,0
"SLCE3",62,"SLC Agricola","ON","Agro e Pesca","Agricultura","Novo Mercado","Consumo não cíclico","Agricultura","Agropecuária","02074",153.037785847982,5523554418.3,3397660603.8,93823590.83,1448561371.3,1078205286.8,1031968072.4,62073806.301,406520297.41,2760873443.6,322660984.43,197725125.17,2074015216,97034099,33554844.658
"SLCE3",63,"SLC Agricola","ON","Agro e Pesca","Agricultura","Novo Mercado","Consumo não cíclico","Agricultura","Agropecuária","02074",310.614451090495,5961539037.9,3371327755.6,106637909.66,1938909415.6,1231569880.6,1435475826.4,91174998.437,405474602.44,2566528863.1,503705338.6,263035221.5,2118272071.7,97110199,33979652.981
"SLCE3",64,"SLC Agricola","ON","Agro e Pesca","Agricultura","Novo Mercado","Consumo não cíclico","Agricultura","Agropecuária","02074",264.21462504069,6293148255.5,3271760135.6,145224136.86,2071750412.2,1386010590.6,2087882608.3,126586359.76,831393012.53,2614276250.8,671090351.01,338381436.28,1893364393.8,97110199,33049015.997
"SLCE3",65,"SLC Agricola","ON","Agro e Pesca","Agricultura","Novo Mercado","Consumo não cíclico","Agricultura","Agropecuária","02074",317.297541300456,5960819933,3166658700.4,-7819098.5876,1852047630,1190684710.2,486472668.14,23426111.766,728887823.61,2693844623.1,217800586.92,32874862.954,1771070532,97053399,0
"SLCE3",66,"SLC Agricola","ON","Agro e Pesca","Agricultura","Novo Mercado","Consumo não cíclico","Agricultura","Agropecuária","02074",329.769571940104,5468568181.5,3102791763.2,-74247064.826,1350306770.3,1263843730.7,808641457.68,60680317.864,555551023.45,2650171848.8,358304234.66,-85319991.25,1631045155.6,97088799,66064109.769
"SLCE3",67,"SLC Agricola","ON","Agro e Pesca","Agricultura","Novo Mercado","Consumo não cíclico","Agricultura","Agropecuária","02074",276.11435953776,5585302214.7,3073497382.6,-92824187.516,1583075407.8,1190896052.1,1157097887.9,86595017.13,670532839.44,2613001608.8,440588266.48,-82663169.277,1533600296.7,97095299,65382136.267
"SLCE3",68,"SLC Agricola","ON","Agro e Pesca","Agricultura","Novo Mercado","Consumo não cíclico","Agricultura","Agropecuária","02074",312.548034667969,6081132155.4,2995265714.7,33392068.032,2049997544.2,1099628845.4,1850696687.8,116241641.53,1187044807.9,2733181748.8,573315435.68,123013724.65,1566699604.2,97095299,64900709.685
"SLCE3",69,"SLC Agricola","ON","Agro e Pesca","Agricultura","Novo Mercado","Consumo não cíclico","Agricultura","Agropecuária","02074",459.82953898112,5925269749.7,2947483109.3,82546390.213,1989751478.5,846839946.93,507088512.15,14615542.049,1045805927.6,2881525961.2,116045172.82,162606603.05,1912022807.1,97146857,0
"SLCE3",70,"SLC Agricola","ON","Agro e Pesca","Agricultura","Novo Mercado","Consumo não cíclico","Agricultura","Agropecuária","02074",396.332616170247,5535949562.8,2945583152.3,166744824.79,1504357850.5,885623385.89,1027174041.1,41568561.404,301783413.68,2938822020.6,183141257.79,314328150.67,2264593755.4,97387457,15673482.337
"SLCE3",71,"SLC Agricola","ON","Agro e Pesca","Agricultura","Novo Mercado","Consumo não cíclico","Agricultura","Agropecuária","02074",301.128428141276,5753887375.3,2976437914,241131127.83,1732956194.5,1016387194.2,1635791176.5,71325705.449,544608567.2,2795789511.9,237608830.19,437481417.84,2395660842.3,96625707,15581373.867
"SLCE3",72,"SLC Agricola","ON","Agro e Pesca","Agricultura","Novo Mercado","Consumo não cíclico","Agricultura","Agropecuária","02074",228.669570922852,5734055903.8,2868256828.7,385984284.07,1800509704.1,1006959698.8,2404570055.6,99118198.294,662411687.39,2722266920.6,299120191.27,642821149.78,2791383634.6,96625707,232041609.91
"SLCE3",73,"SLC Agricola","ON","Agro e Pesca","Agricultura","Novo Mercado","Consumo não cíclico","Agricultura","Agropecuária","02074",111.55797068278,5484601454.4,2856074131.4,165994237.79,1561695336.4,890871920.26,712832636.92,16183042.538,350617529.34,2813067790,57409195.504,287670925.86,3482008057.3,93694422,0
"SLCE3",74,"SLC Agricola","ON","Agro e Pesca","Agricultura","Novo Mercado","Consumo não cíclico","Agricultura","Agropecuária","02074",161.417689005534,5523664368.8,2811912645.6,328713334.03,1568842922.8,1101593845.1,1494211021.6,43155046.483,498198080.65,2646581036.5,130952625.63,561659583.39,5054050693.9,93943822,211132248.55
"SLCE3",75,"SLC Agricola","ON","Agro e Pesca","Agricultura","Novo Mercado","Consumo não cíclico","Agricultura","Agropecuária","02074",147.530364990234,5743203562.6,2884355120.4,363877107.18,1816604799.6,1070157916.3,2046985602.9,67051066.717,412691449.29,2652560365.7,244370432.69,629705222.85,6007376349.6,93973122,209621186.71
"SLCE3",76,"SLC Agricola","ON","Agro e Pesca","Agricultura","Novo Mercado","Consumo não cíclico","Agricultura","Agropecuária","02074",239.847081502279,6009252941.3,2907001143.5,398056286.3,1973514517.6,1117786947.5,2947932292.6,116134291.88,534891593.23,2712700604,375119891.55,686752285.13,4107121152.1,93973122,220401547.05
"SLCE3",77,"SLC Agricola","ON","Agro e Pesca","Agricultura","Novo Mercado","Consumo não cíclico","Agricultura","Agropecuária","02074",146.677968343099,6295281226.3,3461709662.1,104778483.83,1738964679.7,1576912736,787204070.37,20917227.83,381294032.22,2767077902.2,70043295.807,191215307.24,3957627175.2,93708145,5142.9061344
"SLCE3",78,"SLC Agricola","ON","Agro e Pesca","Agricultura","Novo Mercado","Consumo não cíclico","Agricultura","Agropecuária","02074",165.309499104818,6535952430.5,3467598110.1,313809219.91,1466687210.2,1923146455,1605651285.6,43032362.613,336967686.29,2925047585.7,135183143.02,546092467.61,3361974504.7,186292498,185107383.52
"SLCE3",79,"SLC Agricola","ON","Agro e Pesca","Agricultura","Novo Mercado","Consumo não cíclico","Agricultura","Agropecuária","02074",142.856068929036,7005323527.6,3522412287.9,231197821.32,2071308778.7,1949036547,2175106373,77231644.437,615206645.37,2784126622.6,218377832.86,432750247,3395055527.9,186295398,184627188.62
"SLCE3",80,"SLC Agricola","ON","Agro e Pesca","Agricultura","Novo Mercado","Consumo não cíclico","Agricultura","Agropecuária","02074",177.479120890299,6964944386.8,3437383573,311819123.46,2045562638.5,1932037551.1,3043634278.6,105913639.36,830239411.76,2787404550.9,348049575.94,559259250.33,4624651216.9,186295398,181420524.9
"SMLS3",54,"Smiles","ON","Outros","Outros serviços de apoio","Novo Mercado","Consumo cíclico","Programas de fidelização","Diversos","02425",135.706354777018,2575938038.5,828363.4527,111985279.98,607795202.14,284067038.62,329449317.33,27229.940487,142167519.28,1684075797.7,309561.42869,121998732.3,4289806033.9,122173912,0
"SMLS3",55,"Smiles","ON","Outros","Outros serviços de apoio","Novo Mercado","Consumo cíclico","Programas de fidelização","Diversos","02425",158.755968729655,2569215137.8,774824.39328,201065505.75,537088613.95,321331355.23,549482955.63,105398.90643,180216462.61,1710795168.7,82609.953696,176456285.4,5023768855.6,122173912,52864673.127
"SMLS3",56,"Smiles","ON","Outros","Outros serviços de apoio","Novo Mercado","Consumo cíclico","Programas de fidelização","Diversos","02425",110.412976582845,2713623430.6,1587012.237,290106395.24,480318954.26,378222562.81,800270112.61,181452.58646,215290702.26,1855081913.5,203785.21249,251480722.74,5540487792.5,122173912,51806109.225
