"Código","year","Quarter","NOME","CLASSE","SETOR_ECONOMATICA","SETOR_NAICS","SEGMENTO_LIST_BOVESPA","SETOR_ECON_BOVESPA","SEGMENTO_BOVESPA","SUBSETOR_BOVESPA","ID_CVM","PU","AT","K","LL","D_CP","D_LP","V","DEP","CAIXA","PL","DESP_FIN","EBIT","V_MERC","QTD_ACOES","DIV_PAGOS"
"PNVL3",2007,32,"Dimed","ON","Comércio","Loja de artigos para saúde e cuidados pessoais","Tradicional","Saúde","Medicamentos e outros produtos","Comércio e distribuição","00934",113.58053334554,494159067.53,41837440.199,27632323.964,230062054.07,19636828.262,1623674420.3,8709065.9102,12446536.102,244460185.2,43061817.497,45684090.532,582755827.69,4650000,0
"PNVL3",2008,36,"Dimed","ON","Comércio","Loja de artigos para saúde e cuidados pessoais","Tradicional","Saúde","Medicamentos e outros produtos","Comércio e distribuição","00934",174.038621902466,507630690.11,54364084.402,17836633.157,231410479.35,35415538.103,1718014417.5,11027085.624,37372431.595,240804672.66,43138179.871,15264873.788,256810699.15,4634000,8044802.0329
"PNVL3",2009,40,"Dimed","ON","Comércio","Loja de artigos para saúde e cuidados pessoais","Tradicional","Saúde","Medicamentos e outros produtos","Comércio e distribuição","00934",131.44704469045,587826818.94,64394621.637,52409753.31,278023884.81,44021580.852,1896524672.5,12085462.863,73716381.983,265781353.28,44093938.325,79515568.749,480251551.48,4597000,10694787.522
"PNVL3",2010,44,"Dimed","ON","Comércio","Loja de artigos para saúde e cuidados pessoais","Tradicional","Saúde","Medicamentos e outros produtos","Comércio e distribuição","00934",92.7765544255574,628389153.51,77223687.146,51278607.871,298291759.54,41762079.435,1984055372.2,13052524.468,9444875.3587,288335314.54,25323530.491,89343055.263,694627424.15,4580000,14067332
"PNVL3",2011,48,"Dimed","ON","Comércio","Loja de artigos para saúde e cuidados pessoais","Tradicional","Saúde","Medicamentos e outros produtos","Comércio e distribuição","00934",133.884857654572,691796944.18,98083383.957,58550565.401,335094107.56,44966684.026,2105379574.1,11124325.797,15846297.001,311736152.59,16393907.976,89565686.399,775821321.51,4572252,14863726.452
"PNVL3",2012,52,"Dimed","ON","Comércio","Loja de artigos para saúde e cuidados pessoais","Tradicional","Saúde","Medicamentos e outros produtos","Comércio e distribuição","00934",117.530190149943,740352140.15,118807348,69634930.916,338110444.63,56853620.807,2252916563.3,12939487.322,41754349.299,345388074.71,13941769.1,101694643.19,1815338341.6,4568725,15105184.674
"PNVL3",2013,56,"Dimed","ON","Comércio","Loja de artigos para saúde e cuidados pessoais","Tradicional","Saúde","Medicamentos e outros produtos","Comércio e distribuição","00934",137.888738632202,837325522.34,216309628.32,78366580.516,350267698.18,100568002.36,2429259311.8,15631442.429,10626142.621,386489821.8,13550320.841,108071764.7,1395254419.4,4567575,15833831.852
"PNVL3",2014,60,"Dimed","ON","Comércio","Loja de artigos para saúde e cuidados pessoais","Tradicional","Saúde","Medicamentos e outros produtos","Comércio e distribuição","00934",148.63472366333,943495094.3,244973627.93,64746075.345,378521672.48,156626762.71,2475349275.3,18700136.756,9841970.1233,408346659.11,27579291.196,100114466.71,1256491184.4,4560663,17621888.13
"PNVL3",2015,64,"Dimed","ON","Comércio","Loja de artigos para saúde e cuidados pessoais","Tradicional","Saúde","Medicamentos e outros produtos","Comércio e distribuição","00934",249.816769917806,900737395.65,229824829.47,53653093.392,374069964.49,118779234.94,2353902060.1,21446777.524,10984732.472,407888196.22,33658225.372,99707662.844,1492283906.7,4558613,15293051.693
"PNVL3",2016,68,"Dimed","ON","Comércio","Loja de artigos para saúde e cuidados pessoais","Tradicional","Saúde","Medicamentos e outros produtos","Comércio e distribuição","00934",308.932376861572,915477918.46,224035184.64,59166797.051,413131639.09,76763285.064,2373777384.1,22636800.168,24911631.318,425582994.3,27620241.545,102129882.61,3182676676.6,4558613,17585336.88
"PNVL3",2017,72,"Dimed","ON","Comércio","Loja de artigos para saúde e cuidados pessoais","Tradicional","Saúde","Medicamentos e outros produtos","Comércio e distribuição","00934",346.490038553874,1029214878.9,225700627.54,64772474.172,437356639.88,129611022.81,2446104898.3,26024674.144,63682787.075,462247216.22,24569952.701,101735180.42,1936828298.3,4557513,18758649.248
"PNVL3",2018,76,"Dimed","ON","Comércio","Loja de artigos para saúde e cuidados pessoais","Tradicional","Saúde","Medicamentos e outros produtos","Comércio e distribuição","00934",165.088276545207,1044473593.1,244751628.91,78287361.204,490956620.05,69154775.404,2539464420,29366896.17,40866416.005,484362197.74,22000897.219,116536263.47,1424799411.7,4532713,18682804.425
"PNVL3",2019,80,"Dimed","ON","Comércio","Loja de artigos para saúde e cuidados pessoais","Tradicional","Saúde","Medicamentos e outros produtos","Comércio e distribuição","00934",158.080664316813,1461715328.1,552198341.04,76830180.414,501734961.26,435290943.98,2727348784.7,95430381.214,71506971.509,524689422.82,42759841.664,119887312.98,2623063838.6,4516013,20808361.546
"DIRR3",2009,40,"Direcional","ON","Construção","Construção de edifícios residenciais","Novo Mercado","Consumo cíclico","Incorporações","Construção civil","02135",131.44704469045,1920907376.2,25120396.963,139588154.97,300424699.66,425952562.19,666417623.89,10737143.116,553942343.62,1158448442.6,5541523.5678,153687273.37,2682358859.9,132627238,0
"DIRR3",2010,44,"Direcional","ON","Construção","Construção de edifícios residenciais","Novo Mercado","Consumo cíclico","Incorporações","Construção civil","02135",92.7765544255574,2798705866.2,57705722.242,277534029.77,685613300.43,733595866.75,1302931220.4,10454683.839,318024683.68,1322210897.1,7610223.3174,264546492.98,2997432066.9,133343242,31302396.544
"DIRR3",2011,48,"Direcional","ON","Construção","Construção de edifícios residenciais","Novo Mercado","Consumo cíclico","Incorporações","Construção civil","02135",133.884857654572,3836269907.1,71442892.346,274143441.49,1044159572.6,863764000.83,1677742341.1,16213978.656,549350812.87,1809904338.3,24839633.807,278139437,2278177206.4,153270932,63009683.337
"DIRR3",2012,52,"Direcional","ON","Construção","Construção de edifícios residenciais","Novo Mercado","Consumo cíclico","Incorporações","Construção civil","02135",117.530190149943,4474953091.2,85921270.666,332671809.44,1071700878.5,1302070466.9,2021967484.6,14694219.579,534495584.9,1963159562.2,21936370.658,333239473.45,3220771852.7,153972578,61661025.442
"DIRR3",2013,56,"Direcional","ON","Construção","Construção de edifícios residenciais","Novo Mercado","Consumo cíclico","Incorporações","Construção civil","02135",137.888738632202,4792659709.5,140846289.19,318514891.33,1033720031.4,1523679701.2,2434157135.9,21758956.695,683624015.29,2055757307.8,43424395.519,361119958.64,2559364970.2,152802748,79420401.307
"DIRR3",2014,60,"Direcional","ON","Construção","Construção de edifícios residenciais","Novo Mercado","Consumo cíclico","Incorporações","Construção civil","02135",148.63472366333,5188605845.9,144249203.05,270047499.57,1126664875.2,1785379028.8,2407843303.2,25893707.881,834409651.49,2119815811,60299283.566,319615454.66,1630047898.8,153225983,122029673.27
"DIRR3",2015,64,"Direcional","ON","Construção","Construção de edifícios residenciais","Novo Mercado","Consumo cíclico","Incorporações","Construção civil","02135",249.816769917806,4607533472.1,103217135.53,146550411.74,792189085.47,1708611844.7,1860313275.8,50211178.945,517500844.95,1950348258.2,57782442.544,193509313.4,608496454.34,146267378,79571752.187
"DIRR3",2016,68,"Direcional","ON","Construção","Construção de edifícios residenciais","Novo Mercado","Consumo cíclico","Incorporações","Construção civil","02135",308.932376861572,4560553611.6,77809261.348,-13227474.068,839988092.79,1771996450.9,1514410852.2,28512332.193,482548557.68,1777694679.9,56065666.939,3299620.2807,743945873.24,146304437,44655827.564
"DIRR3",2017,72,"Direcional","ON","Construção","Construção de edifícios residenciais","Novo Mercado","Consumo cíclico","Incorporações","Construção civil","02135",346.490038553874,4486308935.3,59862383.108,-155741849.37,760171567.97,1988362660.8,814402456.83,24941486.175,447408624.23,1575999500.2,46574916.292,-142839997.48,896199591.39,146437554,1083.187969
"DIRR3",2018,76,"Direcional","ON","Construção","Construção de edifícios residenciais","Novo Mercado","Consumo cíclico","Incorporações","Construção civil","02135",165.088276545207,4856740868.5,69193406.441,-80911139.427,797843660.65,2604202728.3,1217449800.7,21022592.327,746825634.76,1339234664.7,61452582.03,-32175476.918,1151053803.3,146994040,93967385.618
"DIRR3",2019,80,"Direcional","ON","Construção","Construção de edifícios residenciais","Novo Mercado","Consumo cíclico","Incorporações","Construção civil","02135",158.080664316813,4659275227.1,102071880.1,100574414.79,517069966.97,2771520007.4,1459656313.3,35907136.106,534317844.49,1258158141.8,-40981101.118,193206057.36,2219260826.9,147805948,130096302.75
"DOHL4",2005,24,"Dohler","PN","Textil","Indústria de roupas de tecido","Tradicional","Consumo cíclico","Fios e tecidos","Tecidos vestuário e calçados","00520",120.291110356649,602123589.43,133852153.96,-6841430.3384,84008647.514,14388639.182,431077328.32,34738586.103,145617229.59,503203270.45,25582370.307,-44560670.31,180867358.07,426265000,0
"DOHL4",2006,28,"Dohler","PN","Textil","Indústria de roupas de tecido","Tradicional","Consumo cíclico","Fios e tecidos","Tecidos vestuário e calçados","00520",96.7511024475098,601125694.91,106012481.15,-5946718.7582,86123558.071,32670295.315,388966320.48,28092136.49,170556781.7,481928605.12,16603971.93,-15532747.934,188368856.74,511402000,0
"DOHL4",2007,32,"Dohler","PN","Textil","Indústria de roupas de tecido","Tradicional","Consumo cíclico","Fios e tecidos","Tecidos vestuário e calçados","00520",113.58053334554,582684665.63,82742949.906,1546068.7859,105507009.35,17312850.97,371931899.4,21079565.843,208925948.51,459478775.52,16885878.632,-11040841.784,388366435.13,5043000,0
"DOHL4",2008,36,"Dohler","PN","Textil","Indústria de roupas de tecido","Tradicional","Consumo cíclico","Fios e tecidos","Tecidos vestuário e calçados","00520",174.038621902466,581145821.55,65341465.299,12124271.439,89019324.28,55534906.849,360968610.39,17310131.239,217399269.22,436435112.58,22477581.882,1132163.2152,256018616.65,5043019,318478.43288
"DOHL4",2009,40,"Dohler","PN","Textil","Indústria de roupas de tecido","Tradicional","Consumo cíclico","Fios e tecidos","Tecidos vestuário e calçados","00520",131.44704469045,517059445.2,73889333.992,6785719.1459,78259019.455,18961187.647,361762659.26,13936755.291,169912995.56,419689228.7,13795569.977,-3857888.7004,214301057.68,5043019,9184104.6646
"DOHL4",2010,44,"Dohler","PN","Textil","Indústria de roupas de tecido","Tradicional","Consumo cíclico","Fios e tecidos","Tecidos vestuário e calçados","00520",92.7765544255574,836529677.74,434357620.06,20599426.461,85898708.515,106411484.74,410923731.18,10794619.367,86033682.916,643911209.61,8450064.0338,-2079605.5836,264263664.53,5043000,6722058.4327
"DOHL4",2011,48,"Dohler","PN","Textil","Indústria de roupas de tecido","Tradicional","Consumo cíclico","Fios e tecidos","Tecidos vestuário e calçados","00520",133.884857654572,814408605.99,413125542.23,37744477.573,80415889.315,105962723.58,471083123.18,11631257.1,88648829.167,627738976.98,10363928.844,36355110.301,256434484.87,50430000,8165661.9323
"DOHL4",2012,52,"Dohler","PN","Textil","Indústria de roupas de tecido","Tradicional","Consumo cíclico","Fios e tecidos","Tecidos vestuário e calçados","00520",117.530190149943,816676341.04,409353756.92,31020473.205,99743298.137,108701745.88,463707586.45,11863290.958,97175505.44,607960769.63,11804159.29,33385739.939,246015827.79,50430000,13749591.178
"DOHL4",2013,56,"Dohler","PN","Textil","Indústria de roupas de tecido","Tradicional","Consumo cíclico","Fios e tecidos","Tecidos vestuário e calçados","00520",137.888738632202,805932829.1,396619063.49,55946019.774,80158773.755,111222060.76,514071926.92,12118241.197,88226434.906,614296565.16,12091721.204,62943110.666,381513316.84,50430190,10871801.507
"DOHL4",2014,60,"Dohler","PN","Textil","Indústria de roupas de tecido","Tradicional","Consumo cíclico","Fios e tecidos","Tecidos vestuário e calçados","00520",148.63472366333,819167256.07,411994602.46,55405189.133,77820167.871,123409621.64,519845699.82,11965673.925,100025268.53,617697418.51,8580078.1789,54514519.039,360002746.6,60516228,12614984.229
"DOHL4",2015,64,"Dohler","PN","Textil","Indústria de roupas de tecido","Tradicional","Consumo cíclico","Fios e tecidos","Tecidos vestuário e calçados","00520",249.816769917806,763587060.86,387061295.16,33429475.549,69254305.47,109246411.97,472035335.93,12101221.249,73962047.958,584871816.38,13333862.787,32099644.967,338899169.6,60516228,11399563.759
"DOHL4",2016,68,"Dohler","PN","Textil","Indústria de roupas de tecido","Tradicional","Consumo cíclico","Fios e tecidos","Tecidos vestuário e calçados","00520",308.932376861572,715706484.3,367982931.45,17236306.414,44574424.292,101231101.28,478576524.07,12885134.283,82346657.401,569694662.76,16161337.184,19963873.567,471828361.57,60516228,5379306.6016
"DOHL4",2017,72,"Dohler","PN","Textil","Indústria de roupas de tecido","Tradicional","Consumo cíclico","Fios e tecidos","Tecidos vestuário e calçados","00520",346.490038553874,728895598.55,361099123.67,36981120.451,55413730.119,95047577.906,498280547.2,12322346.335,74465923.307,578215486.56,7493494.3697,35762533.985,380192610.58,60516228,96403.729243
"DOHL4",2018,76,"Dohler","PN","Textil","Indústria de roupas de tecido","Tradicional","Consumo cíclico","Fios e tecidos","Tecidos vestuário e calçados","00520",165.088276545207,757638148.59,380913502.91,51756191.916,59579498.81,101895100.71,501900688.23,14389538.984,43081958.142,595974570.21,12621908.052,33460741.936,492834483.49,60516228,9934440.8239
"DOHL4",2019,80,"Dohler","PN","Textil","Indústria de roupas de tecido","Tradicional","Consumo cíclico","Fios e tecidos","Tecidos vestuário e calçados","00520",158.080664316813,742837887,360020289.61,31898213.266,52229107.597,95461411.578,500034297.11,15357027.267,59349074.678,595147367.83,11049812.541,6391254.0153,569900830.23,60516228,10692462.864
"DTCY3",2010,44,"Dtcom Direct","ON","Outros","Outros tipos de escolas","Tradicional","Bens industriais","Serviços diversos","Serviços diversos","01859",92.7765544255574,27934701.925,15255439.998,-846506.11895,9708158.7578,8443398.6313,20699407.499,2021283.3116,478242.63019,9783144.5361,1884642.5601,979814.16918,93407117.809,50959000,0
"DTCY3",2011,48,"Dtcom Direct","ON","Outros","Outros tipos de escolas","Tradicional","Bens industriais","Serviços diversos","Serviços diversos","01859",133.884857654572,24816164.765,13325721.915,-2179491.6788,8567764.8479,8971432.3663,17443756.444,2673906.1587,134555.83947,7276967.5507,2389148.4519,23469.041767,73772148.429,56131810,0
"DTCY3",2012,52,"Dtcom Direct","ON","Outros","Outros tipos de escolas","Tradicional","Bens industriais","Serviços diversos","Serviços diversos","01859",117.530190149943,23212136.403,11747984.205,7391.4585411,8239997.9817,7834946.0536,17829676.293,2597358.5314,350355.13485,7137192.3673,2360831.858,2680142.867,38170427.074,56131810,0
"DTCY3",2013,56,"Dtcom Direct","ON","Outros","Outros tipos de escolas","Tradicional","Bens industriais","Serviços diversos","Serviços diversos","01859",137.888738632202,22593638.593,9774711.2539,-1820109.0212,9509511.3199,7889000.1438,17365012.525,2127182.629,1582824.8696,5195127.1294,2050414.2271,224722.04939,28205341.221,56131810,0
