"Código","year","Quarter","NOME","kz","kz_quintile","kz_dum","SETOR_NUM","CLASSE","SETOR_ECONOMATICA","SETOR_NAICS","SEGMENTO_LIST_BOVESPA","SETOR_ECON_BOVESPA","SEGMENTO_BOVESPA","SUBSETOR_BOVESPA","ID_CVM","PU","AT","K","LL","D_CP","D_LP","V","DEP","CAIXA","PL","DESP_FIN","EBIT","V_MERC","QTD_ACOES","DIV_PAGOS","INV_AT","FC_AT","D_AT","CV","TAM","INV_K","FC_K","D_K","ALAVANC","CAIXA_AT","CAIXA_K","DIVIDENDOS_AT","DIVIDENDOS_K","QTB","COB_JUROS","ROA","LN_PU","DIV_PL","ROE","ROK"
"VLID3",2015,64,"Valid",-0.0707295060067969,0,0,10,"ON","Outros","Impressão e atividades auxiliares","Novo Mercado","Bens industriais","Serviços diversos","Serviços diversos",2002,249.816769917806,2555643996.7,507947873.04,157712929.05,518496440.04,759199331.08,1940707579.1,103863087.1,285976392.44,1263168379.5,138416162.82,229522595.25,3257027106.1,64659000,76685711.664,0.503060813523507,0.153841716663328,0.751456168251516,0.141535019411555,21.6615700823449,0.0547592892239913,0.543165445739923,2.65314918108714,0.502858750165068,0.168192404585466,0.593833092792776,0.045101464956839,0.159238715272634,1.77439537082454,1.65820660372212,0.0617116191666947,5.52072772881606,1.01150075623786,0.124855032479856,0.32749261445005
"VLID3",2016,68,"Valid",0.639649110170429,0,0,10,"ON","Outros","Impressão e atividades auxiliares","Novo Mercado","Bens industriais","Serviços diversos","Serviços diversos",2002,308.932376861572,2313522236.4,446558275.64,98429936.654,606714194.39,600448372.71,1922288077.4,125056612.24,440221086.71,1093615039.3,110148662.41,126226366.1,1776451774.7,64680000,68670907.782,-0.0947400188025569,0.0874482319065485,0.472351614175824,-0.00949112679229182,21.5620369778493,-0.12085806567629,0.439979298577358,2.37654812860086,0.524675902504472,0.172254463954463,0.866665872770243,0.0268702948731013,0.135192824749937,1.28964152358557,1.14596367616481,0.042545489775436,5.73312240783948,1.10382769413328,0.0900041907955133,0.193779601959764
"VLID3",2017,72,"Valid",1.01329786519992,0,0,10,"ON","Outros","Impressão e atividades auxiliares","Novo Mercado","Bens industriais","Serviços diversos","Serviços diversos",2002,346.490038553874,2231112667,394551217.72,29990225.298,485396026.3,672607735.74,1705451294.3,122310335.89,321551930.92,1060442104.8,112026549.32,101532624.27,1416063568.6,70513000,41296541.319,-0.0356208244309919,0.0658306018380831,0.500537122064551,-0.112801398317615,21.525766251794,-0.116461973178001,0.341054168058414,2.59317501255658,0.521988739661917,0.138988044230064,0.720067118808082,0.0178500732213667,0.0924773844126267,1.15371463248476,0.906326445706861,0.01344182467411,5.84785406945444,1.09200092753616,0.0282808699902162,0.0671585925823869
"VLID3",2018,76,"Valid",1.06909935928482,2,0,10,"ON","Outros","Impressão e atividades auxiliares","Novo Mercado","Bens industriais","Serviços diversos","Serviços diversos",2002,165.088276545207,2346301929.9,381619302.39,104449969.52,486297925.88,723580191.72,1810764049.8,122265141.75,325305692.27,1119159915.4,119661201.09,159375994.58,1323154756.9,70405000,32488701.536,0.0516286176864775,0.101615267854154,0.542275670563436,0.0617506673171956,21.5761062787687,-0.0327762651569799,0.574615160434994,3.06646656571368,0.51947546603246,0.145804242466792,0.824495471462107,0.0145616588604129,0.0823434324287301,1.07958521544921,1.33189365582357,0.044516849340209,5.10648034019899,1.0810591953408,0.0933289050856226,0.264731078828211
"VLID3",2019,80,"Valid",1.08041221778279,2,0,10,"ON","Outros","Impressão e atividades auxiliares","Novo Mercado","Bens industriais","Serviços diversos","Serviços diversos",2002,158.080664316813,2520908777.6,454281526.78,54334167.455,632454874.23,770252713.15,2009928769.8,135482573.37,318833987.7,1099941322.4,143397318.16,130496694.55,1194948189.2,70305000,42351442.034,0.074417893739465,0.0809003898458584,0.597837630999086,0.109989327445504,21.6478852994916,0.190405002930753,0.497398165229637,3.67567253174864,0.560489160864081,0.13588787684865,0.835476574961515,0.0180502950171486,0.110978249183838,1.0304441793618,0.910035809765942,0.0215534048426489,5.06310543639972,1.27525674216819,0.0493973327017539,0.142377932968057
"VVAR3",2007,32,"Viavarejo",1.78909070379384,1,1,3,"ON","Comércio","Loja de departamentos","Novo Mercado","Consumo cíclico","Eletrodomésticos","Comércio",650,113.58053334554,5488199102.9,390942891.5,174081886.29,3661574397.2,412800365.85,6715339048.7,83437023.661,1405427217.2,1413824339.9,281877779.32,175477832.38,7582465902.7,89781000,83834751.318,0.159047262641267,0.0543851602430663,0.860463118692691,0.03399020752683,22.4258660063948,-0.0778342769041992,0.60744194860442,9.61073556067277,0.742388292884628,0.296810764040328,3.31515634172301,0.017704977025705,0.197751476623844,2.1239828306503,0.622531626307407,0.0317193095633163,4.73251213020812,2.88181116144753,0.123128369895169,0.410628641775672
"VVAR3",2008,36,"Viavarejo",1.80494716195886,1,1,3,"ON","Comércio","Loja de departamentos","Novo Mercado","Consumo cíclico","Eletrodomésticos","Comércio",650,174.038621902466,4442065386.1,453726834.66,30483724.683,2716158962.6,353152081.92,6939212437.3,82570596.243,186771953.1,1372754341.6,158663009.8,154125152.36,1150959333.6,123804000,79082060.808,-0.190615117488579,0.0205995297922521,0.559256504177874,0.0333376151191263,22.2143852822788,0.160596200941538,0.289183723208841,7.85104707427581,0.690964850294773,0.0340315556338524,0.477747408025195,0.0144094737317771,0.202285455311828,0.95006939594495,0.971399398979509,0.00686251147459218,5.15927723954065,2.23587786358235,0.0222062489691127,0.0779748790572395
"VVAR3",2009,40,"Viavarejo",2.8025613948385,1,1,3,"ON","Comércio","Loja de departamentos","Novo Mercado","Consumo cíclico","Eletrodomésticos","Comércio",650,131.44704469045,4301688851,323400844.67,-556912529.66,2651131937.9,516912965.44,7350490403.1,91553381.569,147106272.93,1133643947.8,170883644.59,-668245973.7,3364766519.2,123804000,0,-0.0316016363782629,-0.104761886114326,0.713191866390208,0.059268680634315,22.182273538584,-0.287234476857997,-1.02563726132645,6.98227360899642,0.736465377429711,0.0331166383525828,0.324217704778766,0,0,1.51866200667241,-3.91053207756259,-0.129463694132721,4.87860406853784,2.79456782659851,-0.491258768452625,-1.2274181007551
"VVAR3",2010,44,"Viavarejo",2.02990228417318,1,1,3,"ON","Comércio","Loja de departamentos","Novo Mercado","Consumo cíclico","Eletrodomésticos","Comércio",650,92.7765544255574,16483253798,1295609275.7,-105241706.6,8860031279.7,3342566051.4,14340683490,110833979.31,2253389290.5,4240210804.8,749206239.44,504762600.44,10556815487,322687246,0,1.25436046263148,0.00130001794729993,1.39699785996063,0.950983227452681,23.5256107811382,3.0062025101451,0.0172920782433527,37.7321133578102,0.742123682904124,0.523838280394492,6.96779036801642,0,0,1.38075971510319,0.673729840820985,-0.00638476528297887,4.53019396159539,2.87782798847794,-0.0248199232172288,-0.325421866808632
"VVAR3",2011,48,"Viavarejo",2.56516292348351,1,1,3,"ON","Comércio","Loja de departamentos","Novo Mercado","Consumo cíclico","Eletrodomésticos","Comércio",650,133.884857654572,18266627987,1426783183.6,141541790.9,10760519664,3319990103.3,32882812375,248973676.49,2230760582.9,4125266122.9,1483342009.7,1330262837.8,7825617421.5,322688000,0,0.108193091658662,0.0236916492444825,0.854231205795573,1.29297385985331,23.62834162473,0.101244958924154,0.301414535010186,10.867867366643,0.773408936384821,0.135334965428408,1.72178497386471,0,0,1.19924307893007,0.896801161904017,0.00774865459573231,4.89698015933123,3.41323670953902,0.0343109478717698,0.10924728122491
"VVAR3",2012,52,"Viavarejo",2.40062333620378,1,1,3,"ON","Comércio","Loja de departamentos","Novo Mercado","Consumo cíclico","Eletrodomésticos","Comércio",650,117.530190149943,17861418172,1518721508.2,474101455.45,10997516115,2435549155.8,33773421939,293256117.62,3815668990,4367929206.4,1268468896.3,1794542653.4,8586485905.4,322688000,0,-0.0221830660419854,0.0420087152164107,0.735388342082624,0.0270843489250058,23.6059088141696,0.0644374882300093,0.537823533309269,9.41493103171166,0.754624427753485,0.208887430822784,2.67431592540393,0,0,1.23279971187945,1.41473130215057,0.0265433265648084,4.76669523802776,3.07538529954138,0.108541469663779,0.332286966162418
"VVAR3",2013,56,"Viavarejo",0.954865233665493,0,0,3,"ON","Comércio","Loja de departamentos","Novo Mercado","Consumo cíclico","Eletrodomésticos","Comércio",650,137.888738632202,18784283012,1604459601.1,1618476115.5,10900323062,2369472080.4,30366711471,233060493.63,4897653759.1,5514487868.9,1137051696.2,3122889739.4,14363613972,1290752000,550878886.19,0.0516680607952344,0.103661231784636,0.742930657275695,-0.100869567618971,23.6562863471311,0.0564541243651822,1.21914162611976,8.73747758937546,0.706430750346837,0.274202961485874,3.22485309693463,0.0308418335478854,0.362725412931635,1.47109203458801,2.74647999720384,0.0861611866934748,4.92644711817385,2.40635131636385,0.293495271723727,1.06568327817931
"VVAR3",2014,60,"Viavarejo",2.0841843129352,1,1,3,"ON","Comércio","Loja de departamentos","Novo Mercado","Consumo cíclico","Eletrodomésticos","Comércio",650,148.63472366333,20993054758,1722311978.1,1230410232.7,12748781504,2059428641,29742347138,234801099.84,5834610570.2,6184844613,1358960555.5,2742844132.7,11661304262,1290751000,0,0.117586162037112,0.0780019834456272,0.788329803993053,-0.0205608148777079,23.7674574941585,0.0734530036899662,0.9132117328074,9.22940667053733,0.705386153454247,0.310611300227571,3.63649578100929,0,0,1.26087006927437,2.0183397682877,0.0586103474165006,5.0014917770144,2.39427359482475,0.198939554619333,0.766868939458771
"VIVR3",2008,36,"Viver",2.17359682561609,1,1,4,"ON","Construção","Construção de edifícios residenciais","Novo Mercado","Consumo cíclico","Incorporações","Construção civil",2070,174.038621902466,3068854497.4,111031154.46,-138020820.97,746382741.66,1184165404.6,1043401619,2547827.4631,115252374.38,1138306351.2,76156845.607,-92239086.009,288417750.65,94952000,0,0.0809893574114529,-0.0477197157185852,0.680026375263323,1.72050895169211,21.8445702010332,0.691600136617137,-2.06398046961462,29.4126051723247,0.629077770828776,0.040597099089166,1.75591196178091,0,0,0.723059988275741,-1.21117261716683,-0.0449747034559423,5.15927723954065,1.69598293484423,-0.12125103301453,-2.10279755033055
"VIVR3",2009,40,"Viver",2.03006231211087,1,1,4,"ON","Construção","Construção de edifícios residenciais","Novo Mercado","Consumo cíclico","Incorporações","Construção civil",2070,131.44704469045,3421557252.8,85097683.094,22894963.454,777774010.54,1242614302.6,861495136.82,3056662.0444,192262630.74,1401168939.7,64036363.904,-20138320.201,1214856069.8,197809000,0,0.114929774513199,0.00845645354655516,0.658352592099663,-0.174339850415739,21.9533616214625,-0.233569321080443,0.233732825931746,18.1965892633122,0.590487945646098,0.0626496404123718,1.73160976011705,0,0,0.94554734698432,-0.314482568547932,0.00669138692192396,4.87860406853784,1.44193055947456,0.0163399022097235,0.206203056838863
"VIVR3",2010,44,"Viver",1.85702335719342,1,1,4,"ON","Construção","Construção de edifícios residenciais","Novo Mercado","Consumo cíclico","Incorporações","Construção civil",2070,92.7765544255574,4206182258.6,75010773.513,112267040.85,1089576685,1248908133,1296947355.3,3614314.5118,316648278.06,1867697440.6,85182177.745,158449948.5,1640215667.9,285309000,0,0.229318099282983,0.0338680158769723,0.683456287655664,0.505461029167693,22.1598212462885,-0.118533304483247,1.36174512805238,27.4800057178628,0.55596373961654,0.092545076602437,3.72099764114878,0,0,0.945917281108091,1.86013028422839,0.0266909596274526,4.53019396159539,1.25206833139353,0.0601098649114891,1.31927259084114
"VIVR3",2011,48,"Viver",2.34162232443813,1,1,4,"ON","Construção","Construção de edifícios residenciais","Novo Mercado","Consumo cíclico","Incorporações","Construção civil",2070,133.884857654572,4879678470.5,75664190.658,-179816668.82,1773749497.1,1532090338.6,1138121792.9,17282602.358,214334935.45,1573838634.7,180915019.97,-83837675.605,892790511.68,285309000,0,0.160120548871358,-0.038641707959678,0.78594783403426,-0.122461071184544,22.3083451674482,0.00871097729563831,-2.16680963080365,44.0715337394444,0.677470832505284,0.0509571203225368,2.85738868447816,0,0,0.860431762617709,-0.46340914988099,-0.0368501059869166,4.89698015933123,2.10049477933305,-0.114253561232646,-2.39721123244831
"VIVR3",2012,52,"Viver",2.76589161062714,1,1,4,"ON","Construção","Construção de edifícios residenciais","Novo Mercado","Consumo cíclico","Incorporações","Construção civil",2070,117.530190149943,3806923416.3,48597361.616,-685034464.42,2160622377.1,775115647.96,493455250.5,17736543.915,124127719.86,871185391.2,202987191.04,-514825435.43,317238014.27,335308920.79,0,-0.219841340097574,-0.13675038725177,0.601625300274997,-0.548503998893764,22.060087197596,-0.357723102654217,-8.81920383608103,38.7995695127362,0.771157626266128,0.0254376841856306,1.64050812914994,0,0,0.854489487600886,-2.53624592168749,-0.179944377521992,4.76669523802776,3.36982008044948,-0.786324554267847,-9.05361517069992
"VIVR3",2013,56,"Viver",2.95804084956455,1,1,4,"ON","Construção","Construção de edifícios residenciais","Novo Mercado","Consumo cíclico","Incorporações","Construção civil",2070,137.888738632202,2759338316.1,29899198.882,-392809954.97,1300590725.1,1019057266.6,724147961.01,21383489.42,108038265.77,430270143.55,243534495.24,-189530018.14,117005164.06,335309000,0,-0.275178926824371,-0.0975660461042304,0.60932352402153,0.467504824958793,21.7382567473896,-0.384756746297188,-7.6429347849146,47.7319738060901,0.843533471766103,0.0283794166458446,2.22313027245557,0,0,0.883057050867152,-0.778247114246467,-0.142356576095819,4.92644711817385,5.39114327701532,-0.912937978287478,-8.08294816648385
"VIVR3",2014,60,"Viver",3.34889268929472,1,1,4,"ON","Construção","Construção de edifícios residenciais","Novo Mercado","Consumo cíclico","Incorporações","Construção civil",2070,148.63472366333,2009026420.6,20255858.009,-306715823.29,1279748633.6,622354088.36,207679605.2,7566104.7143,38824820.966,98263604.412,152838463.4,-200289273.37,43983755.299,335309000,0,-0.271917325658159,-0.108413570322364,0.689332913931481,-0.548503998893764,21.4209160738127,-0.322528403221048,-10.0052753840102,63.6171801614761,0.950877195283417,0.0140703373484388,1.29852378718326,0,0,0.968671420795848,-1.31046379893139,-0.152668884861354,5.0014917770144,19.3571438106917,-1.88556160372035,-10.1638751893584
"VULC3",2011,48,"Vulcabras",2.49217046263308,1,1,17,"ON","Textil","Indústria de calçados","Novo Mercado","Consumo cíclico","Calçados","Tecidos vestuário e calçados",1176,133.884857654572,2419689498.3,521809110.06,-494409786.09,1032518927.9,1053863239.1,2392585884.2,167942898.29,28442914.019,333108626.63,205016161.26,-374351556.03,849892232.54,2.8e+08,45434500.259,-0.0995628627737682,-0.121487864478611,0.77640374392385,-0.264861227492998,21.6069050623954,-0.0642336672425325,-0.585456858597624,3.74153335291459,0.86232283771982,0.0105844390743663,0.0510070077953127,0.0169075046088604,0.0814782165898636,1.213492227661,-1.82596120095747,-0.20432778107991,4.89698015933123,6.26336876384005,-1.48422990749851,-0.886630807108073
"VULC3",2012,52,"Vulcabras",3.54020904086163,1,1,17,"ON","Textil","Indústria de calçados","Novo Mercado","Consumo cíclico","Calçados","Tecidos vestuário e calçados",1176,117.530190149943,2033301547.2,410780308.42,-455293150.05,974952599.37,1049998077.9,2192491389.8,163027487.87,85319605.94,12681663.8757,239481778.44,-154429743.3,463592279.7,2.8e+08,1478.2917082,-0.159684931215953,-0.120786432468024,0.836863853272359,-0.0836310603190341,21.4329266868108,-0.212776663916874,-0.560100727536922,3.88063496445503,0.993776274738273,0.035260559670959,0.163507313872289,6.10942730147237e-07,2.83301245551274e-06,1.22389271792809,-0.644849659568947,-0.212053080011235,4.76669523802776,21.4543982909729,-1.88556160372035,-0.872528174139482
"VULC3",2013,56,"Vulcabras",3.15828318640486,1,1,17,"ON","Textil","Indústria de calçados","Novo Mercado","Consumo cíclico","Calçados","Tecidos vestuário e calçados",1176,137.888738632202,1769246465.4,347196962.1,-176818566.56,850240759.13,732704148.36,1851984657.4,113705169.62,65144270.119,186044732.69,198818994.78,-12449043.22,672210159.08,740921000,0,-0.129865185104306,-0.0310398607756491,0.778509665558376,-0.155305847030515,21.2938195671225,-0.154786743708731,-0.153642703036948,3.85350727637978,0.894829947861611,0.0320386664775366,0.15858664299067,0,0,1.27464155541503,-0.0626149590675443,-0.0999400422823645,4.92644711817385,8.50841023340127,-0.95040888287134,-0.430445576225657
"VULC3",2014,60,"Vulcabras",3.27555304053789,1,1,17,"ON","Textil","Indústria de calçados","Novo Mercado","Consumo cíclico","Calçados","Tecidos vestuário e calçados",1176,148.63472366333,1667893216,283606935.15,-95495837.258,781751241.7,806114151.35,1662138621.4,99946564.251,40194275.425,79748422.713,175472502.38,49725363.646,293842499.03,740921000,0,-0.0572861109981563,0.0025156059825694,0.897481172975529,-0.102509507971046,21.234827119649,-0.183152601812469,0.0128190263131337,4.57338504186757,0.952178123040728,0.022718301950041,0.115767935243118,0,0,1.12819446354772,0.283379805790401,-0.057255366435881,5.0014917770144,19.910931640171,-1.19746364892597,-0.275048020813313
"VULC3",2015,64,"Vulcabras",3.36383737768472,1,1,17,"ON","Textil","Indústria de calçados","Novo Mercado","Consumo cíclico","Calçados","Tecidos vestuário e calçados",1176,249.816769917806,1466314816.3,205418527.02,-59164423.345,968224519.84,455713502.65,1144786197.3,83377532.934,29266939.894,42065077.706,171321765.72,44986675.197,403955192.64,740921000,0,-0.120858096769188,0.0145171821293624,0.85373452498652,-0.311257086165437,21.1060181624451,-0.275692863746953,0.0853755906081551,5.02081524112546,0.971306283253851,0.0175472503954354,0.103195430952775,0,0,1.24658988288912,0.262585871724694,-0.0403490592110987,5.52072772881606,21.4543982909729,-1.40649742188782,-0.208614162815546
"VULC3",2016,68,"Vulcabras",3.2785927893703,1,1,17,"ON","Textil","Indústria de calçados","Novo Mercado","Consumo cíclico","Calçados","Tecidos vestuário e calçados",1176,308.932376861572,1202837042.6,175397287.45,39797278.878,492273460.85,652730460.19,1264783817.1,75431839.773,19061746.9,57581105.926,146498010.94,132598123.54,495725851.65,185230000,0,-0.179687043171835,0.0785841603522505,0.780871821188594,0.104820987607133,20.9079488055782,-0.146146698671815,0.560948032889852,5.5740051184795,0.952118890028698,0.0129997642307804,0.0927946820402626,0,0,1.36404992079681,0.905118934306263,0.0330861766544668,5.73312240783948,19.8850630363282,0.691151693563254,0.193737534074155
"VULC3",2017,72,"Vulcabras",1.22362393173167,2,0,17,"ON","Textil","Indústria de calçados","Novo Mercado","Consumo cíclico","Calçados","Tecidos vestuário e calçados",1176,346.490038553874,1213695871.5,165345393.91,204629371.98,288814740.93,75041096.118,1368155226.3,60479800.251,108862557.26,849563821.49,105440766.46,260715761.83,2422419476.9,245756000,816723.72865,0.00902768082077696,0.220403232392936,0.302498031039604,0.0817304963918802,20.9169359804889,-0.0573092873107599,1.5114781766883,2.07446672829375,0.299859850207467,0.0905048260109179,0.620662718578434,0.000678997819093271,0.00465642166149702,2.29569481068141,2.47262771870029,0.168600204371709,5.84785406945444,0.428285465840406,0.240864037290468,1.16666212434062
"VULC3",2018,76,"Vulcabras",1.10673997598624,2,0,17,"ON","Textil","Indústria de calçados","Novo Mercado","Consumo cíclico","Calçados","Tecidos vestuário e calçados",1176,165.088276545207,1385259890.2,203599134.42,158817410.68,287253077.42,115043226.13,1304019864.9,60800030.741,71651175.616,982650362.03,28255992.855,166823431.93,1821784962.5,245756000,0,0.14135667981466,0.18094931899997,0.331463847737081,-0.0468772549833002,21.0491536053361,0.231356553729111,1.32823440815377,2.43306628649708,0.290477831058948,0.0590355271847854,0.433342435018183,0,0,1.60553357661203,5.9040017735735,0.11464809730185,5.10648034019899,0.40939923201058,0.16162148493174,0.960519110477591
"VULC3",2019,80,"Vulcabras",0.926675151067896,0,0,17,"ON","Textil","Indústria de calçados","Novo Mercado","Consumo cíclico","Calçados","Tecidos vestuário e calçados",1176,158.080664316813,1356485357.7,235350296.64,143205130.1,149343136.31,118649101.36,1361317085.7,80760025.874,62224888.74,1088202836,28447836.979,141902855.79,2263169773,245756000,0,-0.0207719379616525,0.16167735567776,0.193459898439208,0.0439389171455558,21.0281628958288,0.155949396889386,1.10003000067764,1.31627395388217,0.197605966039079,0.0449192885610917,0.305624524963047,0,0,1.86597075766578,4.98817733997673,0.105570715737627,5.06310543639972,0.246270482674978,0.131597828421759,0.703368069358219
"WEGE3",2006,28,"Weg",-1.38765529385541,0,0,7,"ON","Máquinas Indust","Indústria de motores, turbinas e transmissores de energia","Novo Mercado","Bens industriais","Motores compressores e outros","Máquinas e equipamentos",541,96.7511024475098,7623194493.9,1106617154.8,1024039226,2953185339.4,1505711226.1,6128761667.9,214393467.07,3495739927.6,3162196211.4,390070129.23,1077024082.8,17885119277,617626729,567196813.23,0.0968790142629828,0.178194434458239,0.641577500532075,0.160169596294663,22.754461343716,-0.0106641601668191,1.10718132568324,3.9863345324296,0.585073124816849,0.502991727283606,3.12525500089105,0.081612279719042,0.507084255050269,2.93105677159089,2.76110371467318,0.134332034532167,4.57214172665127,1.410063217907,0.323837977639796,0.91550967132796
"WEGE3",2007,32,"Weg",-0.486267824710991,0,0,7,"ON","Máquinas Indust","Indústria de motores, turbinas e transmissores de energia","Novo Mercado","Bens industriais","Motores compressores e outros","Máquinas e equipamentos",541,113.58053334554,9502269384.7,1453653645.3,1121014898.9,4207438060.2,1661932311.6,7309565615,305378804.73,4240422160.7,3566240637.4,414227506.26,1349193595.5,30344658081,617626729,502950018.55,0.246494418095146,0.187112332601692,0.769935802700116,0.192665992101566,22.974796489625,0.313601220616104,1.28896764110601,5.30388522023299,0.622044546566957,0.556252652886286,3.8318782085629,0.0659762805412423,0.454493242191694,3.81109259132452,3.25713182999766,0.117973386515961,4.73251213020812,1.64581444960459,0.314340789890523,1.01301059181809
"WEGE3",2008,36,"Weg",-0.389543492842804,0,0,7,"ON","Máquinas Indust","Indústria de motores, turbinas e transmissores de energia","Novo Mercado","Bens industriais","Motores compressores e outros","Máquinas e equipamentos",541,174.038621902466,10627190849,1928051864.4,1031651053.5,4640711246.1,1897951050.2,8287878395.7,379377768.36,3404733266.4,4010582337.1,931356120.02,1527566155.5,14212485025,617626729,547265607.22,0.118384505717264,0.148493877066036,0.68811586280938,0.133840070973903,23.086681728054,0.326348866274879,0.970677455680164,4.49808819139347,0.619822795235776,0.358307382011512,2.342190161603,0.0575931480222162,0.376475929455023,1.95264652871578,1.64015259326067,0.0970765527935425,5.15927723954065,1.63035233956274,0.257232233822177,0.709695226806996
"WEGE3",2009,40,"Weg",0.213480924011059,0,0,7,"ON","Máquinas Indust","Indústria de motores, turbinas e transmissores de energia","Novo Mercado","Bens industriais","Motores compressores e outros","Máquinas e equipamentos",541,131.44704469045,9483429883.6,1873765599.9,967811207.77,3222283006.4,2048523016.6,7430971326.4,345706359.44,3753971014.9,4169885301.3,480293024.67,1098506452.8,20055959420,617626729,460451193.62,-0.107625898664239,0.123599696841202,0.495973592447149,-0.103392813985373,22.9728118898463,-0.0281560187785164,0.681266718734644,2.73374701185243,0.558307208862251,0.353242081396632,1.94702802565335,0.0433276488737687,0.238816808884594,2.67063348955618,2.28715887255444,0.102052866910912,4.87860406853784,1.26401702736446,0.232095402592555,0.501963264391323
"WEGE3",2010,44,"Weg",-0.143821590315326,0,0,7,"ON","Máquinas Indust","Indústria de motores, turbinas e transmissores de energia","Novo Mercado","Bens industriais","Motores compressores e outros","Máquinas e equipamentos",541,92.7765544255574,12516232847,3991867905.3,866139062.04,3230725596.3,3380233907.4,7318566966,306591852.02,89934609.736,5756586543.4,375522112.09,1004204543.3,22555271571,620905029,564679569.96,0.319800220028486,0.123661051798152,0.697106382906099,-0.0151264694025478,23.2502922665269,1.13039875719409,0.625868525989903,3.52816782635609,0.534540924975991,0.00948334208612928,0.0479967236781376,0.0595438124065765,0.301360837230727,2.33027232964037,2.67415555827329,0.0692012582881601,4.53019396159539,1.1484165926906,0.150460529952953,0.462245150666777
"WEGE3",2011,48,"Weg",0.755194710904399,0,0,7,"ON","Máquinas Indust","Indústria de motores, turbinas e transmissores de energia","Novo Mercado","Bens industriais","Motores compressores e outros","Máquinas e equipamentos",541,133.884857654572,14247055475,3826642906.2,918321699.92,4307288881.6,3827506567,8119363771.3,294192261.57,93112640.911,5945665816.6,620472961.65,1037527221.4,18214818426,619905029,468733089.8,0.138286227905616,0.0968753119498433,0.64993960627297,0.109419891765735,23.3798160889761,-0.0413903974328988,0.30374601320854,2.03784184286244,0.577736431739294,0.00743935032603025,0.0233255816875539,0.0374500135567828,0.117421994144061,1.84947787427633,1.67215541293039,0.0644569470183803,4.89698015933123,1.36818914811661,0.154452289827002,0.230048118250793
"WEGE3",2012,52,"Weg",0.666719463990361,0,0,7,"ON","Máquinas Indust","Indústria de motores, turbinas e transmissores de energia","Novo Mercado","Bens industriais","Motores compressores e outros","Máquinas e equipamentos",541,117.530190149943,13117695387,3750565023.2,969728316.47,4453832737.5,2526548358.5,9126792655,307982859.62,3403405955,6002380259.2,598307524.78,1195067278.1,24742812535,619905029,470720602.32,-0.0792697192750981,0.0896824735702098,0.48995254551011,0.124077318380662,23.2972279485543,-0.0198811033234215,0.33389872204167,1.82415272788852,0.53766536293946,0.238884867190426,0.889397322516229,0.033039851858933,0.123011374162279,2.41835114287214,1.99741308374724,0.0739252046842792,4.76669523802776,1.16293550134565,0.161557294705492,0.253414896618346
"WEGE3",2013,56,"Weg",0.181379257184943,0,0,7,"ON","Máquinas Indust","Indústria de motores, turbinas e transmissores de energia","Novo Mercado","Bens industriais","Motores compressores e outros","Máquinas e equipamentos",541,137.888738632202,14155106499,3649368835.8,1177302067.3,3598411366.4,4077069331.6,9531698783.8,304671454.78,4709111959.7,6361688599.4,735368709.8,1412193836.3,26984267990,620430846,547131192.39,0.0790848606705796,0.112975143754952,0.585124175516883,0.0443645587344615,23.3733412792545,-0.026981584580997,0.395133403344004,2.04648650283931,0.546796902949776,0.358989275232512,1.25557400833493,0.0417093991168771,0.145879671197697,2.4485685565452,1.920388802896,0.0831715443033347,4.92644711817385,1.20651625399016,0.185061253612922,0.313899921749796
"WEGE3",2014,60,"Weg",0.340174542116179,0,0,7,"ON","Máquinas Indust","Indústria de motores, turbinas e transmissores de energia","Novo Mercado","Bens industriais","Motores compressores e outros","Máquinas e equipamentos",541,148.63472366333,15455723368,3775105848.4,1252350362.2,4434743465.6,4279613395.9,10285018810,328560196,4365483699.8,6632652286,855156099.5,1435503090.5,32377177474,806622744,602764593.25,0.0918832273774756,0.111684822598239,0.615633436747059,0.0790331338921806,23.4612452162233,0.0344544545255416,0.433201090197132,2.38790795164712,0.567821181166074,0.308403451440539,1.19622978553852,0.0425828370342945,0.165169545850485,2.6586613487517,1.67864450869183,0.0810282593950215,5.0014917770144,1.31385703422053,0.188815922831267,0.343169029645496
"WEGE3",2015,64,"Weg",0.425323832950384,0,0,7,"ON","Máquinas Indust","Indústria de motores, turbinas e transmissores de energia","Novo Mercado","Bens industriais","Motores compressores e outros","Máquinas e equipamentos",541,249.816769917806,16903238296,3869662395.3,1370205518.5,4142208921.2,5464668543.8,11568249568,378513400.19,3884142377.7,7146215610.1,1422456482.2,1372789324.8,28578151283,1612833290,616196319.46,0.0936555923999636,0.113143777036706,0.621574107937929,0.124766982122807,23.5507710556675,0.025047389582487,0.463223811176356,2.54479684829809,0.573439031343927,0.251307705580565,1.02888303896067,0.0398684878597007,0.16322623635074,2.25903629111329,0.965083531186006,0.0810617169624975,5.52072772881606,1.34433076038488,0.191738619887628,0.36295817217436
